Year,Name,Position,Institution,SubInstitution,Education,AffiliationId,carnegie_id,PrimarySample,level_0,index,StateSystem,FixedPosition
2010,Paul J Spina,Sixth Congressional District Trustee,Auburn University,,Auburn 1963 BS,82497590.0,100858.0,True,,,,Trustee
2010,Virginia N Thompson,Third Congressional District Trustee,Auburn University,,Auburn 1978,82497590.0,100858.0,True,,,,Trustee
2010,Sarah B Newton,Trustee,Auburn University,,Auburn 1974 BS; Alabama 1978 MAED,82497590.0,100858.0,True,,,,Trustee
2010,Charles D Mccrary,At Large Member,Auburn University,,Auburn 1973 BSME; Birmingham 1978 JD,82497590.0,100858.0,True,,,,Trustee
2010,John G Blackwell,Trustee,Auburn University,,Auburn 1964 BS,82497590.0,100858.0,True,,,,Trustee
2010,Byron Paul Franklin Sr,Trustee,Auburn University,,Auburn BS,82497590.0,100858.0,True,,,,Trustee
2010,James W Rane,Trustee,Auburn University,,Auburn BS; Cumberland JD,82497590.0,100858.0,True,,,,Trustee
2010,Dwight L Carlisle,Trustee,Auburn University,,Auburn 1958 BS,82497590.0,100858.0,True,,,,Trustee
2010,Matt Momper,Trustee,Ball State University,,Ball State 1983 BS; Drake 1984 MBA,198089087.0,150136.0,True,,,,Trustee
2010,Hollis E Hughes,Secretary,Ball State University,,,198089087.0,150136.0,True,,,,Other Board Member
2010,Barbara Phillips,Trustee,Ball State University,,Ball State,198089087.0,150136.0,True,,,,Trustee
2010,Thomas L Deweese,President,Ball State University,,"Ball State 1968 BB, 1969",198089087.0,150136.0,True,,,,Board President
2010,Marianne Glick,Trustee,Ball State University,,Butler,198089087.0,150136.0,True,,,,Trustee
2010,Nicole M Vauter,Student Trustee,Ball State University,,,198089087.0,150136.0,True,,,,Trustee
2010,Frank Hancock,Trustee,Ball State University,,Ball State 1970,198089087.0,150136.0,True,,,,Trustee
2010,Richard J Hall,Trustee,Ball State University,,Ball State 1989 BS; Northwestern 1992 JD,198089087.0,150136.0,True,,,,Trustee
2010,Frank A Bracken,Vice President,Ball State University,,,198089087.0,150136.0,True,,,,Board Vice President
2010,Robert E Bob Beauchamp,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,Harold R Cunningham,Regent,Baylor University,,Bavlor 1956 BBA,157394403.0,223232.0,True,,,,Regent
2010,Ramiro Pena,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,Joseph Brooks Armes,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,Kathy Wills Wright,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,R Dary Stone,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,Bobby Charles Dagnel,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,Stephen Carmack,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,John C Reimers,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,Stan Allcorn,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,Gary D Elliston,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,Sue Holt Getterman,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,Neal T Buddy Jones,Regent,Baylor University,,"Baylor BA, JD",157394403.0,223232.0,True,,,,Regent
2010,David H Harper,Regent,Baylor University,,Baylor 1988 BBA; Harvard 1991 JD,157394403.0,223232.0,True,,,,Regent
2010,Duane Brooks,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,Linda Jean Brian,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,Tommy L Bowman,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,Albert C Black,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,Wes Bailey,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2010,Ronald D Ron Murff Cpa,Regent,Baylor University,,Baylor BBA,157394403.0,223232.0,True,,,,Regent
2010,Al Mijares,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Rosemarie Avila,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Dwight Hanger,Vice Chair,Biola University,,,152479009.0,110097.0,True,,,,Board Vice President
2010,Carol Hawkins,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,John Siefker,Chair,Biola University,,,152479009.0,110097.0,True,,,,Board President
2010,Robert Thompson,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Kennith Thompson,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Hudson Saffell,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Promod Haque,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,David Mitchell,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Gorden Romberger Cpa,Trustee,Biola University,,Wheaton (IL),152479009.0,110097.0,True,,,,Trustee
2010,Jerry Rueb,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Wayne Lowell,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Barry H Corey,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,G Bradley Cole,Trustee,Biola University,,Biola 1978 BS; San Jose State MB,152479009.0,110097.0,True,,,,Trustee
2010,William G Billard,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Michael Chang,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,William Bauer,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Dean Bursch,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Ray Johnson,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Carol Lindskog,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,David Karnes,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Edgar R Lehman,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Allan Kavalich,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Ronald Rallis Sr,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Stanley Jantz,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Damoi Park,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Hannah Lee,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2010,Richard F Syron,Trustee,Boston College,,"Boston Col 1966 BS; Tufts 1969 MA, 1971 PhD",103531236.0,164924.0,True,,,,Trustee
2010,Marianne D Short,Trustee,Boston College,,Newton Col Sacred Heart 1973 BA; Boston U 1976 JD,103531236.0,164924.0,True,,,,Trustee
2010,Richard F Powers,Trustee,Boston College,,Boston Col 1967 BS; Columbia 1972 MBA,103531236.0,164924.0,True,,,,Trustee
2010,Peter K Markell,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Thomas F Ryan,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Bradley M Schaeffer,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Susan Martinelli Shea,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,David C Weinstein,Trustee,Boston College,,Boston U; Boston Col 1975,103531236.0,164924.0,True,,,,Trustee
2010,John L Lamattina,Trustee,Boston College,,Boston Col; New Hampshire PhD,103531236.0,164924.0,True,,,,Trustee
2010,Drake G Behrakis,Trustee,Boston College,,Boston Col 1986,103531236.0,164924.0,True,,,,Trustee
2010,Nicholas A Sannella,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Robert M Devlin,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,T Frank Kennedy,Secretary,Boston College,,,103531236.0,164924.0,True,,,,Other Board Member
2010,Paula D Polito,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Francis A Doyle,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,John R Egan,Trustee,Boston College,,Boston Col 1979 BS,103531236.0,164924.0,True,,,,Trustee
2010,Pierrerichard Prosper,Trustee,Boston College,,Boston Col 1985 AB; Pepperdine 1989 JD,103531236.0,164924.0,True,,,,Trustee
2010,Janice Gipson,Trustee,Boston College,,Boston Col 1977,103531236.0,164924.0,True,,,,Trustee
2010,Matthew J Botica,Trustee,Boston College,,Boston Col 1972; Harvard 1975 JD,103531236.0,164924.0,True,,,,Trustee
2010,Mary J Steele Guilfoile,Trustee,Boston College,,Boston Col 1976 BS; Columbia 1984 MBA,103531236.0,164924.0,True,,,,Trustee
2010,John F Fish,Trustee,Boston College,,Bowdoin AB,103531236.0,164924.0,True,,,,Trustee
2010,Kathleen Powers Haley,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,John M Connors,Trustee,Boston College,,Boston Col,103531236.0,164924.0,True,,,,Trustee
2010,William P Leahy,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Michaela Murphy Hoag,Trustee,Boston College,,Boston Col 1986,103531236.0,164924.0,True,,,,Trustee
2010,Peter S Lynch,Trustee,Boston College,,Boston Col 1965 BA; Pennsylvania 1968 MBA,103531236.0,164924.0,True,,,,Trustee
2010,Thomas J T J Maloney,Trustee,Boston College,,Boston Col 1975 BA: Fordham 1979 ID,103531236.0,164924.0,True,,,,Trustee
2010,Douglas W Marcouiller,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Juan Alexander Concepcion,Trustee,Boston College,,"Boston Col BA, MEd, MBA, JD",103531236.0,164924.0,True,,,,Trustee
2010,David P Oconnor,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Robert J Morrissey,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Charles I Clough,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Darcel D Clark,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Patrick Carney,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Keith A Francis,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,William J Geary,Chairman,Boston College,,,103531236.0,164924.0,True,,,,Board President
2010,Cathy M Brienza,Trustee,Boston College,,Newton Col Sacred Heart 1971; NYU MBA,103531236.0,164924.0,True,,,,Trustee
2010,Scott R Pilarz,Trustee,Boston College,,"Georgetown 1981 AB; Fordham MA; Weston Theology MDiv, ThM; CUNY PhD",103531236.0,164924.0,True,,,,Trustee
2010,Brian G Paulson,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Brien M Obrien,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Kathleen M Mcgillycuddy,Vice Chairman,Boston College,,Newton Col Sacred Heart 1971,103531236.0,164924.0,True,,,,Board Vice President
2010,Mario J Gabelli,Trustee,Boston College,,Fordham 1965 BS; Columbia 1967 MBA,103531236.0,164924.0,True,,,,Trustee
2010,Stephen P Steve Murray,Trustee,Boston College,,Boston Col 1984 BA; Columbia 1989 MBA,103531236.0,164924.0,True,,,,Trustee
2010,R Michael Murray,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,John E Buehler,Trustee,Boston College,,Boston Col 1969 AB; Suffolk JD,103531236.0,164924.0,True,,,,Trustee
2010,John V Murphy Cpa,Trustee,Boston College,,Boston Col 1971 BS,103531236.0,164924.0,True,,,,Trustee
2010,Susan M Gianinno,Trustee,Boston College,,Boston Col 1970,103531236.0,164924.0,True,,,,Trustee
2010,Kathleen A Corbet,Trustee,Boston College,,Boston Col 1982 BS; Stern 1989 MBA,103531236.0,164924.0,True,,,,Trustee
2010,Leo J Corcoran,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Robert F Cotter,Trustee,Boston College,,Boston Col 1973 BA,103531236.0,164924.0,True,,,,Trustee
2010,Cynthia Lee Egan,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2010,Frederick H Chicos,Trustee,Boston University,,,111088046.0,164988.0,True,,,,Trustee
2010,Bahaa R Hariri,Trustee,Boston University,,,111088046.0,164988.0,True,,,,Trustee
2010,Richard D Cohen,Trustee,Boston University,,,111088046.0,164988.0,True,,,,Trustee
2010,Cleve L Killingsworth,Trustee,Boston University,,MIT 1974 BS; Yale 1976 MPH,111088046.0,164988.0,True,,,,Trustee
