carnegie_id,AffiliationId,year,student.demographics.student_faculty_ratio,student.demographics.faculty.race_ethnicity.two_or_more,student.demographics.faculty.race_ethnicity.aian,student.demographics.faculty.race_ethnicity.asian,student.demographics.faculty.race_ethnicity.black,student.demographics.faculty.race_ethnicity.hispanic,student.demographics.faculty.race_ethnicity.nhpi,student.demographics.faculty.race_ethnicity.non_resident_alien,student.demographics.faculty.race_ethnicity.unknown,student.demographics.faculty.race_ethnicity.white,student.demographics.faculty.men,student.demographics.faculty.women
229300.0,919571938.0,2006,,,,,,,,,,,,
229300.0,919571938.0,2007,,,0.004,0.2214,0.0431,0.0701,,0.0,0.0251,0.6363,0.4299,0.5701
229300.0,919571938.0,2008,5.0,,,,,,,,,,,
229300.0,919571938.0,2009,5.0,,0.0048,0.1904,0.0361,0.0602,,0.0,0.0193,0.6892,0.359,0.641
229300.0,919571938.0,2010,5.0,,,,,,,,,,,
229300.0,919571938.0,2011,5.0,0.0,0.0055,0.2607,0.0554,0.0726,0.0008,0.0,0.0273,0.5777,0.4278,0.5722
229300.0,919571938.0,2012,5.0,,,,,,,,,,,
229300.0,919571938.0,2013,5.0,0.0043,0.0043,0.2601,0.056,0.0751,0.0,0.0468,0.0156,0.5379,0.4486,0.5514
229300.0,919571938.0,2014,5.0,,,,,,,,,,,
229300.0,919571938.0,2015,5.0,0.0037,0.0031,0.2619,0.0646,0.0801,0.0,0.0459,0.0385,0.5022,0.4395,0.5605
229300.0,919571938.0,2016,5.0,0.0059,0.003,0.2724,0.0635,0.0878,0.0113,0.0433,0.022,0.4908,0.4332,0.5668
229300.0,919571938.0,2017,5.0,0.0068,0.0023,0.1588,0.0542,0.065,0.0,0.2542,0.035,0.4237,0.4531,0.5469
229300.0,919571938.0,2018,5.0,0.009,0.0022,0.2888,0.0632,0.0873,0.0,0.0492,0.033,0.4673,0.4622,0.5378
229300.0,919571938.0,2019,5.0,0.0102,0.0028,0.3055,0.063,0.0903,0.0006,0.0318,0.0301,0.4656,0.4702,0.5298
229300.0,919571938.0,2020,5.0,0.0088,0.0017,0.3067,0.06,0.0964,0.0006,0.049,0.0297,0.4471,0.4719,0.5281
229300.0,919571938.0,2021,5.0,0.0104,0.0026,0.3041,0.0569,0.0982,0.001,0.0496,0.0392,0.4378,0.4812,0.5188
229337.0,926076166.0,2001,,,0.0034,0.1227,0.0256,0.0937,,0.0341,0.0,0.7206,0.3288,0.6712
229337.0,926076166.0,2002,,,,,,,,,,,,
229337.0,926076166.0,2003,,,0.0035,0.109,0.0264,0.1107,,0.0,0.0,0.7504,0.3462,0.6538
229337.0,926076166.0,2004,,,,,,,,,,,,
229337.0,926076166.0,2005,,,0.0014,0.1209,0.0288,0.1065,,0.0,0.0029,0.7396,0.3914,0.6086
229337.0,926076166.0,2006,,,,,,,,,,,,
229337.0,926076166.0,2007,,,0.0013,0.1303,0.0276,0.1276,,0.0,0.0,0.7132,0.4211,0.5789
229337.0,926076166.0,2008,10.0,,,,,,,,,,,
229337.0,926076166.0,2009,4.0,,0.0024,0.1348,0.0301,0.1336,,0.0084,0.0,0.6907,0.4537,0.5463
229337.0,926076166.0,2010,4.0,,,,,,,,,,,
229337.0,926076166.0,2011,5.0,0.0,0.0048,0.1506,0.0361,0.1373,0.0,0.0072,0.0398,0.6241,0.447,0.553
229337.0,926076166.0,2012,5.0,,,,,,,,,,,
229337.0,926076166.0,2013,5.0,0.0,0.0043,0.1476,0.0289,0.1369,0.0,0.0642,0.0032,0.615,0.4695,0.5305
229337.0,926076166.0,2014,6.0,,,,,,,,,,,
229337.0,926076166.0,2015,5.0,0.0,0.002,0.1939,0.0469,0.1439,0.0,0.0,0.0,0.6133,0.4735,0.5265
229337.0,926076166.0,2016,5.0,0.0,0.002,0.1958,0.0445,0.1444,0.0,0.0,0.001,0.6123,0.4817,0.5183
229337.0,926076166.0,2017,6.0,0.0,0.002,0.1963,0.0471,0.1443,0.0,0.0,0.001,0.6094,0.4877,0.5123
229337.0,926076166.0,2018,7.0,0.0,0.0027,0.1957,0.0509,0.063,0.0,0.0,0.0,0.6877,0.5188,0.4812
229337.0,926076166.0,2019,7.0,0.0,0.0039,0.1984,0.0565,0.0696,0.0,0.0,0.0013,0.6702,0.5243,0.4757
229337.0,926076166.0,2020,7.0,0.0,0.004,0.1741,0.0567,0.091,0.0,0.0,0.0,0.6741,0.529,0.471
229337.0,926076166.0,2021,7.0,0.0,0.0041,0.1959,0.0541,0.077,0.0,0.0,0.0,0.6689,0.523,0.477
229814.0,188674872.0,2001,,,0.0048,0.0478,0.0096,0.0144,,0.0,0.0,0.9234,0.4115,0.5885
229814.0,188674872.0,2002,,,,,,,,,,,,
229814.0,188674872.0,2003,,,0.009,0.0586,0.0045,0.018,,0.0,0.0,0.9099,0.4234,0.5766
229814.0,188674872.0,2004,,,,,,,,,,,,
229814.0,188674872.0,2005,,,0.0085,0.047,0.0085,0.0128,,0.0,0.0,0.9231,0.4188,0.5812
229814.0,188674872.0,2006,,,,,,,,,,,,
229814.0,188674872.0,2007,,,0.0084,0.0546,0.0126,0.021,,0.0,0.0,0.9034,0.437,0.563
229814.0,188674872.0,2008,21.0,,,,,,,,,,,
229814.0,188674872.0,2009,22.0,,0.0079,0.0632,0.0158,0.0356,,0.004,0.0,0.8735,0.4308,0.5692
229814.0,188674872.0,2010,20.0,,,,,,,,,,,
229814.0,188674872.0,2011,20.0,0.0,0.008,0.0602,0.0201,0.0361,0.0,0.0,0.0161,0.8594,0.4297,0.5703
229814.0,188674872.0,2012,21.0,,,,,,,,,,,
229814.0,188674872.0,2013,19.0,0.0035,0.0106,0.0493,0.0211,0.0458,0.0,0.0,0.0176,0.8521,0.4331,0.5669
229814.0,188674872.0,2014,20.0,,,,,,,,,,,
229814.0,188674872.0,2015,21.0,0.0031,0.0126,0.0346,0.0063,0.0566,0.0,0.0346,0.0031,0.8491,0.4497,0.5503
229814.0,188674872.0,2016,21.0,0.0031,0.0094,0.0375,0.0094,0.05,0.0,0.0531,0.0031,0.8344,0.4844,0.5156
229814.0,188674872.0,2017,20.0,0.0,0.009,0.0507,0.0119,0.0418,0.0,0.0687,0.006,0.8119,0.4597,0.5403
229814.0,188674872.0,2018,20.0,0.0,0.006,0.048,0.006,0.0511,0.0,0.0721,0.012,0.8048,0.4715,0.5285
229814.0,188674872.0,2019,18.0,0.003,0.0,0.0504,0.0059,0.0534,0.0,0.0831,0.0119,0.7923,0.4629,0.5371
229814.0,188674872.0,2020,15.0,0.0029,0.0058,0.0576,0.0058,0.0548,0.0,0.0807,0.0173,0.7752,0.4784,0.5216
229814.0,188674872.0,2021,17.0,0.0,0.0056,0.0676,0.0056,0.0648,0.0,0.093,0.0141,0.7493,0.4789,0.5211
230038.0,100005738.0,2001,,,0.0015,0.0143,0.0008,0.0083,,0.0098,0.0143,0.9512,0.177,0.823
230038.0,100005738.0,2002,,,,,,,,,,,,
230038.0,100005738.0,2003,,,0.0024,0.0142,0.0024,0.011,,0.0079,0.0095,0.9527,0.1915,0.8085
230038.0,100005738.0,2004,,,,,,,,,,,,
230038.0,100005738.0,2005,,,0.0023,0.0204,0.0023,0.0121,,0.0136,0.0,0.9493,0.1961,0.8039
230038.0,100005738.0,2006,,,,,,,,,,,,
230038.0,100005738.0,2007,,,0.0015,0.0337,0.0031,0.0169,,0.0,0.0015,0.9433,0.2008,0.7992
230038.0,100005738.0,2008,22.0,,,,,,,,,,,
230038.0,100005738.0,2009,23.0,,0.0016,0.0304,0.0023,0.0164,,0.0039,0.0,0.9454,0.2097,0.7903
230038.0,100005738.0,2010,21.0,,,,,,,,,,,
230038.0,100005738.0,2011,21.0,0.0095,0.0008,0.0174,0.0008,0.0111,0.0087,0.0127,0.0063,0.9328,0.2144,0.7856
230038.0,100005738.0,2012,21.0,,,,,,,,,,,
230038.0,100005738.0,2013,19.0,0.0117,0.0008,0.0171,0.0008,0.0109,0.0062,0.0109,0.0,0.9417,0.2037,0.7963
230038.0,100005738.0,2014,18.0,,,,,,,,,,,
230038.0,100005738.0,2015,20.0,0.0183,0.0008,0.0213,0.0015,0.0091,0.0061,0.0122,0.003,0.9276,0.2102,0.7898
230038.0,100005738.0,2016,21.0,0.0214,0.0008,0.0214,0.0015,0.0077,0.0069,0.0092,0.0,0.9311,0.2012,0.7988
230038.0,100005738.0,2017,20.0,0.0215,0.0008,0.0184,0.0023,0.0077,0.0061,0.0085,0.0,0.9347,0.2083,0.7917
230038.0,100005738.0,2018,20.0,0.022,0.0008,0.0213,0.0038,0.0084,0.003,0.0061,0.0,0.9347,0.2097,0.7903
230038.0,100005738.0,2019,20.0,0.0243,0.0008,0.0205,0.003,0.0106,0.003,0.0046,0.0,0.9332,0.2118,0.7882
230038.0,100005738.0,2020,21.0,0.0296,0.0008,0.0228,0.003,0.0084,0.003,0.0015,0.0,0.9309,0.2181,0.7819
230038.0,100005738.0,2021,21.0,0.0334,0.0,0.0208,0.0037,0.0082,0.003,0.0037,0.0007,0.9265,0.2272,0.7728
230171.0,218822139.0,2001,,,0.0,0.0323,0.0,0.0108,,0.0,0.0,0.957,0.3333,0.6667
230171.0,218822139.0,2002,,,,,,,,,,,,
230171.0,218822139.0,2003,,,0.0,0.0211,0.0105,0.0105,,0.0,0.0,0.9579,0.3474,0.6526
230171.0,218822139.0,2004,,,,,,,,,,,,
230171.0,218822139.0,2005,,,0.0,0.03,0.0,0.01,,0.0,0.0,0.96,0.41,0.59
230171.0,218822139.0,2006,,,,,,,,,,,,
230171.0,218822139.0,2007,,,0.0,0.0417,0.0,0.0083,,0.0417,0.0,0.9083,0.3833,0.6167
230171.0,218822139.0,2008,21.0,,,,,,,,,,,
230171.0,218822139.0,2009,21.0,0.0,0.0,0.0629,0.0,0.014,0.0,0.0,0.0,0.9231,0.4476,0.5524
230171.0,218822139.0,2010,24.0,,,,,,,,,,,
230171.0,218822139.0,2011,23.0,0.0,0.0,0.0432,0.0,0.0185,0.0,0.0,0.0,0.9383,0.4074,0.5926
230171.0,218822139.0,2012,22.0,,,,,,,,,,,
230171.0,218822139.0,2013,23.0,0.0,0.0,0.0508,0.0,0.0169,0.0056,0.0,0.0,0.9266,0.4237,0.5763
230171.0,218822139.0,2014,20.0,,,,,,,,,,,
230171.0,218822139.0,2015,19.0,0.0,0.0096,0.0769,0.0,0.0192,0.0,0.0337,0.0337,0.8269,0.4279,0.5721
230171.0,218822139.0,2016,20.0,0.0,0.0146,0.0585,0.0,0.0146,0.0,0.0146,0.0049,0.8927,0.4195,0.5805
230171.0,218822139.0,2017,22.0,0.0,0.0146,0.0683,0.0049,0.0195,0.0,0.0146,0.0049,0.8732,0.4244,0.5756
230171.0,218822139.0,2018,20.0,0.0,0.019,0.0569,0.0047,0.0284,0.0,0.019,0.0095,0.8626,0.455,0.545
230171.0,218822139.0,2019,25.0,0.0,0.0131,0.0524,0.0,0.0218,0.0044,0.0306,0.0,0.8777,0.441,0.559
230171.0,218822139.0,2020,25.0,0.0,0.0127,0.0636,0.0,0.0254,0.0042,0.0297,0.0,0.8644,0.4619,0.5381
230171.0,218822139.0,2021,22.0,0.0,0.0118,0.0588,0.0078,0.0196,0.0039,0.0392,0.0039,0.8549,0.4784,0.5216
230728.0,121980950.0,2001,,,0.004,0.0357,0.0026,0.0145,,0.0489,0.0066,0.8877,0.3197,0.6803
230728.0,121980950.0,2002,,,,,,,,,,,,
230728.0,121980950.0,2003,,,0.0013,0.0339,0.0013,0.0195,,0.0599,0.0039,0.8802,0.3112,0.6888
230728.0,121980950.0,2004,,,,,,,,,,,,
230728.0,121980950.0,2005,,,0.0025,0.0417,0.0,0.0265,,0.0329,0.0025,0.8938,0.3135,0.6865
230728.0,121980950.0,2006,,,,,,,,,,,,
230728.0,121980950.0,2007,,,0.0026,0.0313,0.0,0.0209,,0.0821,0.0156,0.8475,0.322,0.678
230728.0,121980950.0,2008,17.0,,,,,,,,,,,
230728.0,121980950.0,2009,18.0,,0.0027,0.0401,0.0053,0.0227,,0.0856,0.004,0.8396,0.3235,0.6765
230728.0,121980950.0,2010,19.0,,,,,,,,,,,
230728.0,121980950.0,2011,23.0,0.0023,0.0035,0.0334,0.0069,0.0288,0.0,0.0588,0.0611,0.8051,0.3483,0.6517
230728.0,121980950.0,2012,22.0,,,,,,,,,,,
230728.0,121980950.0,2013,21.0,0.0031,0.0031,0.0398,0.0051,0.0285,0.0,0.0316,0.0938,0.7951,0.3619,0.6381
230728.0,121980950.0,2014,22.0,,,,,,,,,,,
230728.0,121980950.0,2015,22.0,0.0061,0.003,0.0435,0.0061,0.0334,0.0,0.0202,0.1093,0.7783,0.3593,0.6407
230728.0,121980950.0,2016,21.0,0.0078,0.0039,0.0556,0.0068,0.0361,0.0,0.0039,0.0497,0.8363,0.3772,0.6228
230728.0,121980950.0,2017,20.0,0.0084,0.0028,0.0487,0.0047,0.0375,0.0009,0.0028,0.0675,0.8266,0.3824,0.6176
230728.0,121980950.0,2018,20.0,0.0091,0.0027,0.0471,0.0027,0.0426,0.0009,0.0,0.078,0.8169,0.3917,0.6083
230728.0,121980950.0,2019,19.0,0.0091,0.0045,0.049,0.0045,0.0435,0.0009,0.0,0.087,0.8015,0.3926,0.6074
230728.0,121980950.0,2020,19.0,0.0097,0.0053,0.0597,0.007,0.0439,0.0009,0.0,0.0474,0.8262,0.4012,0.5988
230728.0,121980950.0,2021,21.0,0.0098,0.0054,0.0608,0.0072,0.042,0.0009,0.0,0.0456,0.8283,0.4168,0.5832
230764.0,223532165.0,2001,,,0.0038,0.071,0.0108,0.028,,0.0661,0.0366,0.7839,0.3581,0.6419
230764.0,223532165.0,2002,,,,,,,,,,,,
230764.0,223532165.0,2003,,,0.004,0.0642,0.0095,0.0197,,0.1219,0.0328,0.7478,0.3431,0.6569
230764.0,223532165.0,2004,,,,,,,,,,,,
230764.0,223532165.0,2005,,,0.0036,0.0604,0.01,0.0197,,0.1112,0.0911,0.7041,0.341,0.659
230764.0,223532165.0,2006,,,,,,,,,,,,
230764.0,223532165.0,2007,,,0.0037,0.0589,0.0084,0.0204,,0.145,0.0616,0.702,0.3542,0.6458
230764.0,223532165.0,2008,13.0,,,,,,,,,,,
230764.0,223532165.0,2009,15.0,0.0027,0.0048,0.0683,0.0075,0.0207,0.0003,0.0893,0.1178,0.6886,0.3684,0.6316
230764.0,223532165.0,2010,15.0,,,,,,,,,,,
230764.0,223532165.0,2011,14.0,0.0023,0.0036,0.0647,0.0078,0.0196,0.0007,0.0922,0.1746,0.6345,0.3723,0.6277
230764.0,223532165.0,2012,13.0,,,,,,,,,,,
230764.0,223532165.0,2013,13.0,0.0092,0.0018,0.09,0.0092,0.0259,0.0,0.108,0.0665,0.6895,0.3834,0.6166
230764.0,223532165.0,2014,17.0,,,,,,,,,,,
230764.0,223532165.0,2015,16.0,0.0137,0.0018,0.0974,0.007,0.0317,0.0003,0.0858,0.0637,0.6986,0.3911,0.6089
230764.0,223532165.0,2016,16.0,0.0131,0.0015,0.0985,0.0091,0.0338,0.0003,0.0955,0.064,0.6843,0.3978,0.6022
230764.0,223532165.0,2017,16.0,0.0158,0.0025,0.0999,0.0082,0.0351,0.0012,0.0967,0.0618,0.6788,0.4003,0.5997
230764.0,223532165.0,2018,17.0,0.011,0.0024,0.0942,0.0086,0.0352,0.001,0.1447,0.0652,0.6377,0.4134,0.5866
230764.0,223532165.0,2019,17.0,0.0127,0.002,0.1,0.0107,0.0361,0.0012,0.0978,0.0776,0.662,0.4205,0.5795
230764.0,223532165.0,2020,17.0,0.0124,0.0019,0.103,0.0105,0.0396,0.0012,0.0935,0.0782,0.6597,0.4329,0.5671
230764.0,223532165.0,2021,18.0,0.0137,0.0019,0.1031,0.0104,0.0434,0.0012,0.0903,0.076,0.66,0.4376,0.5624
230782.0,119261591.0,2001,,,0.0087,0.0415,0.0087,0.0109,,0.0,0.0611,0.869,0.3384,0.6616
230782.0,119261591.0,2002,,,,,,,,,,,,
230782.0,119261591.0,2003,,,0.0087,0.0349,0.0087,0.0196,,0.0022,0.0436,0.8824,0.3725,0.6275
230782.0,119261591.0,2004,,,,,,,,,,,,
230782.0,119261591.0,2005,,,0.0085,0.036,0.0106,0.0233,,0.0,0.0064,0.9153,0.3983,0.6017
230782.0,119261591.0,2006,,,,,,,,,,,,
230782.0,119261591.0,2007,,,0.0081,0.0383,0.0141,0.0282,,0.002,0.0161,0.8931,0.4032,0.5968
230782.0,119261591.0,2008,22.0,,,,,,,,,,,
230782.0,119261591.0,2009,21.0,,0.0083,0.0457,0.0166,0.0333,,0.0,0.0062,0.8898,0.4179,0.5821
230782.0,119261591.0,2010,23.0,,,,,,,,,,,
230782.0,119261591.0,2011,21.0,0.0,0.0084,0.0441,0.0126,0.0252,0.0,0.0,0.0147,0.895,0.4454,0.5546
230782.0,119261591.0,2012,20.0,,,,,,,,,,,
230782.0,119261591.0,2013,20.0,0.0,0.0077,0.0542,0.0116,0.0329,0.0058,0.0,0.0116,0.8762,0.4584,0.5416
230782.0,119261591.0,2014,21.0,,,,,,,,,,,
230782.0,119261591.0,2015,21.0,0.0,0.0077,0.056,0.0116,0.0405,0.0019,0.0,0.0097,0.8726,0.4614,0.5386
230782.0,119261591.0,2016,21.0,0.0,0.0075,0.0545,0.0113,0.0395,0.0038,0.0,0.0038,0.8797,0.453,0.547
230782.0,119261591.0,2017,21.0,0.0,0.0073,0.0586,0.011,0.0421,0.0037,0.0,0.0055,0.8718,0.4579,0.5421
230782.0,119261591.0,2018,21.0,0.0161,0.0036,0.0446,0.0089,0.0375,0.0018,0.0107,0.0,0.8768,0.4643,0.5357
230782.0,119261591.0,2019,21.0,0.0142,0.0035,0.0425,0.0088,0.0389,0.0018,0.0106,0.0035,0.8761,0.4549,0.5451
230782.0,119261591.0,2020,21.0,0.0155,0.0034,0.0464,0.0069,0.0395,0.0017,0.0155,0.0017,0.8694,0.4777,0.5223
230782.0,119261591.0,2021,21.0,0.0154,0.0034,0.0427,0.0051,0.0375,0.0017,0.0222,0.0051,0.8669,0.4778,0.5222
230807.0,156220630.0,2001,,,0.0,0.0192,0.0,0.0096,,0.0096,0.0,0.9615,0.4712,0.5288
230807.0,156220630.0,2002,,,,,,,,,,,,
230807.0,156220630.0,2003,,,0.0,0.0268,0.0089,0.0089,,0.0,0.0,0.9554,0.4732,0.5268
230807.0,156220630.0,2004,,,,,,,,,,,,
230807.0,156220630.0,2005,,,0.0,0.0085,0.0,0.0,,0.0342,0.0598,0.8974,0.5128,0.4872
230807.0,156220630.0,2006,,,,,,,,,,,,
230807.0,156220630.0,2007,,,0.0,0.0077,0.0,0.0,,0.0385,0.0692,0.8846,0.5077,0.4923
230807.0,156220630.0,2008,13.0,,,,,,,,,,,
230807.0,156220630.0,2009,10.0,,0.0,0.0221,0.0,0.0,,0.0294,0.0809,0.8676,0.4706,0.5294
230807.0,156220630.0,2010,11.0,,,,,,,,,,,
230807.0,156220630.0,2011,10.0,0.0207,0.0,0.0345,0.0138,0.0069,0.0,0.0414,0.0621,0.8207,0.4759,0.5241
230807.0,156220630.0,2012,10.0,,,,,,,,,,,
230807.0,156220630.0,2013,9.0,0.0184,0.0,0.0368,0.0061,0.0184,0.0,0.0429,0.0552,0.8221,0.4847,0.5153
230807.0,156220630.0,2014,9.0,,,,,,,,,,,
230807.0,156220630.0,2015,9.0,0.0131,0.0065,0.0261,0.0065,0.0261,0.0,0.0458,0.0654,0.8105,0.4902,0.5098
230807.0,156220630.0,2016,9.0,0.0127,0.0063,0.0253,0.0253,0.0316,0.0,0.0253,0.1013,0.7722,0.5,0.5
230807.0,156220630.0,2017,9.0,0.0129,0.0065,0.0323,0.0258,0.0387,0.0,0.0258,0.1226,0.7355,0.4774,0.5226
230807.0,156220630.0,2018,8.0,0.0195,0.0065,0.039,0.026,0.0519,0.0,0.0065,0.1169,0.7338,0.5065,0.4935
230807.0,156220630.0,2019,9.0,0.0201,0.0067,0.0336,0.0201,0.0537,0.0,0.0067,0.1141,0.745,0.4966,0.5034
230807.0,156220630.0,2020,9.0,0.015,0.0075,0.0301,0.0226,0.0602,0.0,0.0075,0.1128,0.7444,0.5038,0.4962
230807.0,156220630.0,2021,8.0,0.0083,0.0,0.0331,0.0248,0.0496,0.0,0.0083,0.0992,0.7769,0.5207,0.4793
230959.0,195575238.0,2001,,,0.0,0.0705,0.0176,0.0573,,0.0,0.0,0.8546,0.3744,0.6256
230959.0,195575238.0,2002,,,,,,,,,,,,
230959.0,195575238.0,2003,,,0.0,0.0504,0.0126,0.0546,,0.0084,0.0,0.8739,0.3739,0.6261
230959.0,195575238.0,2004,,,,,,,,,,,,
230959.0,195575238.0,2005,,,0.0,0.0481,0.0185,0.0407,,0.0037,0.0889,0.8,0.3852,0.6148
230959.0,195575238.0,2006,,,,,,,,,,,,
230959.0,195575238.0,2007,,,0.0,0.05,0.0192,0.0308,,0.0269,0.1192,0.7538,0.3808,0.6192
230959.0,195575238.0,2008,9.0,,,,,,,,,,,
230959.0,195575238.0,2009,9.0,,0.0,0.0401,0.0146,0.0255,,0.062,0.135,0.7226,0.4197,0.5803
230959.0,195575238.0,2010,9.0,,,,,,,,,,,
230959.0,195575238.0,2011,9.0,0.0037,0.0037,0.041,0.0187,0.0373,0.0,0.0336,0.1754,0.6866,0.4142,0.5858
230959.0,195575238.0,2012,9.0,,,,,,,,,,,
230959.0,195575238.0,2013,9.0,0.0101,0.0,0.0505,0.0168,0.037,0.0,0.1414,0.1246,0.6195,0.4411,0.5589
230959.0,195575238.0,2014,9.0,,,,,,,,,,,
230959.0,195575238.0,2015,8.0,0.0099,0.0,0.0429,0.0165,0.0627,0.0,0.033,0.1716,0.6634,0.4521,0.5479
230959.0,195575238.0,2016,8.0,0.0096,0.0,0.0446,0.0223,0.0446,0.0,0.0318,0.1879,0.6592,0.449,0.551
230959.0,195575238.0,2017,8.0,0.0097,0.0,0.0388,0.0194,0.0518,0.0,0.0291,0.178,0.6731,0.4725,0.5275
230959.0,195575238.0,2018,8.0,0.0094,0.0,0.047,0.0282,0.0533,0.0063,0.0251,0.185,0.6458,0.4545,0.5455
230959.0,195575238.0,2019,8.0,0.0097,0.0,0.0548,0.029,0.0548,0.0,0.0323,0.2032,0.6161,0.4581,0.5419
230959.0,195575238.0,2020,8.0,0.0126,0.0,0.0692,0.0377,0.0535,0.0,0.0,0.1604,0.6667,0.4465,0.5535
230959.0,195575238.0,2021,9.0,0.0,0.003,0.0663,0.0361,0.0572,0.0,0.0331,0.1476,0.6566,0.4367,0.5633
231059.0,55801708.0,2001,,,0.0,0.0284,0.0071,0.0213,,0.0,0.0,0.9433,0.3901,0.6099
231059.0,55801708.0,2002,,,,,,,,,,,,
231059.0,55801708.0,2003,,,0.0,0.0204,0.0204,0.0136,,0.0,0.0,0.9456,0.4694,0.5306
231059.0,55801708.0,2004,,,,,,,,,,,,
231059.0,55801708.0,2005,,,0.0,0.0213,0.0142,0.0213,,0.0,0.0,0.9433,0.4255,0.5745
231059.0,55801708.0,2006,,,,,,,,,,,,
231059.0,55801708.0,2007,,,0.0,0.035,0.014,0.021,,0.0,0.0,0.9301,0.4336,0.5664
231059.0,55801708.0,2008,12.0,,,,,,,,,,,
231059.0,55801708.0,2009,13.0,,0.0,0.0355,0.0142,0.0142,,0.0071,0.0,0.9291,0.4397,0.5603
231059.0,55801708.0,2010,13.0,,,,,,,,,,,
231059.0,55801708.0,2011,12.0,0.0,0.007,0.0211,0.0211,0.0141,0.0,0.0,0.0,0.9366,0.4225,0.5775
231059.0,55801708.0,2012,12.0,,,,,,,,,,,
231059.0,55801708.0,2013,12.0,0.0,0.0067,0.0267,0.0133,0.02,0.0,0.0,0.0,0.9333,0.4333,0.5667
231059.0,55801708.0,2014,12.0,,,,,,,,,,,
231059.0,55801708.0,2015,11.0,0.0,0.0068,0.0204,0.0136,0.0204,0.0,0.0204,0.0,0.9184,0.4286,0.5714
231059.0,55801708.0,2016,11.0,0.0,0.0,0.0196,0.0196,0.0065,0.0,0.0196,0.0,0.9346,0.4444,0.5556
231059.0,55801708.0,2017,13.0,0.0,0.007,0.0211,0.0211,0.0141,0.0,0.0,0.0,0.9366,0.4366,0.5634
231059.0,55801708.0,2018,13.0,0.0079,0.0,0.0236,0.0236,0.0236,0.0,0.0236,0.0,0.8976,0.4488,0.5512
231059.0,55801708.0,2019,11.0,0.0078,0.0,0.0078,0.0156,0.0313,0.0,0.0313,0.0,0.9063,0.4531,0.5469
231059.0,55801708.0,2020,11.0,0.0087,0.0,0.0087,0.0087,0.0087,0.0,0.0348,0.0348,0.8957,0.4522,0.5478
231059.0,55801708.0,2021,12.0,0.0,0.0,0.0091,0.0091,0.0091,0.0,0.0455,0.0636,0.8636,0.4818,0.5182
231174.0,111236770.0,2001,,,0.0031,0.0458,0.0173,0.0183,,0.0305,0.001,0.884,0.3581,0.6419
231174.0,111236770.0,2002,,,,,,,,,,,,
231174.0,111236770.0,2003,,,0.0029,0.0503,0.0174,0.0223,,0.0455,0.0029,0.8587,0.3601,0.6399
231174.0,111236770.0,2004,,,,,,,,,,,,
231174.0,111236770.0,2005,,,0.0048,0.0494,0.0162,0.02,,0.0418,0.0067,0.8612,0.3508,0.6492
231174.0,111236770.0,2006,,,,,,,,,,,,
231174.0,111236770.0,2007,,,0.0046,0.0515,0.0175,0.0193,,0.0506,0.0257,0.8309,0.3732,0.6268
231174.0,111236770.0,2008,17.0,,,,,,,,,,,
231174.0,111236770.0,2009,17.0,,0.0018,0.0639,0.0265,0.0219,,0.032,0.0055,0.8484,0.3799,0.6201
231174.0,111236770.0,2010,17.0,,,,,,,,,,,
231174.0,111236770.0,2011,17.0,0.0041,0.0008,0.0671,0.0265,0.024,0.0017,0.024,0.0133,0.8384,0.3944,0.6056
231174.0,111236770.0,2012,16.0,,,,,,,,,,,
231174.0,111236770.0,2013,15.0,0.0054,0.0008,0.0665,0.0224,0.024,0.0008,0.0371,0.0178,0.8252,0.4091,0.5909
231174.0,111236770.0,2014,15.0,,,,,,,,,,,
231174.0,111236770.0,2015,15.0,0.0054,0.0008,0.063,0.0179,0.0288,0.0008,0.0436,0.0233,0.8163,0.4125,0.5875
231174.0,111236770.0,2016,16.0,0.0074,0.0007,0.0655,0.0179,0.032,0.0007,0.0439,0.0216,0.8101,0.42,0.58
231174.0,111236770.0,2017,16.0,0.0103,0.0007,0.067,0.0147,0.0361,0.0007,0.0419,0.028,0.8006,0.4187,0.5813
231174.0,111236770.0,2018,16.0,0.0126,0.0007,0.066,0.0141,0.0364,0.0007,0.0408,0.0156,0.8131,0.4214,0.5786
231174.0,111236770.0,2019,16.0,0.0118,0.0007,0.0654,0.0125,0.0419,0.0007,0.0346,0.0132,0.8191,0.4301,0.5699
231174.0,111236770.0,2020,16.0,0.0135,0.0011,0.0676,0.0101,0.0383,0.0011,0.0485,0.0147,0.805,0.46,0.54
231174.0,111236770.0,2021,17.0,0.013,0.0,0.0717,0.0109,0.0391,0.0,0.0533,0.0152,0.7967,0.4674,0.5326
231624.0,16285277.0,2001,,,0.0017,0.0381,0.0381,0.0087,,0.0312,0.0104,0.8718,0.3085,0.6915
231624.0,16285277.0,2002,,,,,,,,,,,,
231624.0,16285277.0,2003,,,0.0018,0.0409,0.032,0.0124,,0.032,0.0053,0.8757,0.3357,0.6643
231624.0,16285277.0,2004,,,,,,,,,,,,
231624.0,16285277.0,2005,,,0.0017,0.0572,0.0354,0.0101,,0.0017,0.0051,0.8889,0.3384,0.6616
231624.0,16285277.0,2006,,,,,,,,,,,,
231624.0,16285277.0,2007,,,0.0032,0.0452,0.0388,0.0097,,0.0549,0.0081,0.8401,0.3716,0.6284
231624.0,16285277.0,2008,12.0,,,,,,,,,,,
