carnegie_id,AffiliationId,year,student.size,student.enrollment.all,student.demographics.race_ethnicity.white,student.demographics.race_ethnicity.black,student.demographics.race_ethnicity.hispanic,student.demographics.race_ethnicity.asian,student.demographics.race_ethnicity.aian,student.demographics.race_ethnicity.nhpi,student.demographics.race_ethnicity.two_or_more,student.demographics.race_ethnicity.non_resident_alien,student.demographics.race_ethnicity.unknown,student.demographics.race_ethnicity.white_non_hispanic,student.demographics.race_ethnicity.black_non_hispanic,student.demographics.race_ethnicity.asian_pacific_islander,student.demographics.race_ethnicity.aian_prior_2009,student.demographics.race_ethnicity.hispanic_prior_2009,student.demographics.race_ethnicity.unknown_2000,student.demographics.race_ethnicity.white_2000,student.demographics.race_ethnicity.black_2000,student.demographics.race_ethnicity.api_2000,student.demographics.race_ethnicity.aian_2000,student.demographics.race_ethnicity.hispanic_2000
190372.0,8031829.0,2009,884.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1527,0.129,0.3903,0.0532,0.1934,0.0057,0.0758,,,,,,
190372.0,8031829.0,2011,887.0,,0.3754,0.0609,0.0857,0.1815,0.009,0.0011,0.0496,0.1477,0.0891,,,,,,,,,,,
190372.0,8031829.0,2012,855.0,,0.3766,0.0655,0.0865,0.1918,0.0094,0.0,0.0456,0.0982,0.1263,,,,,,,,,,,
190372.0,8031829.0,2013,851.0,,0.3702,0.0588,0.0881,0.1868,0.0082,0.0012,0.04,0.1022,0.1445,,,,,,,,,,,
190372.0,8031829.0,2014,852.0,,0.3333,0.054,0.1045,0.2066,0.0117,0.0,0.0188,0.1373,0.1338,,,,,,,,,,,
190372.0,8031829.0,2015,873.0,,0.3207,0.0321,0.0916,0.1787,0.0,0.0,0.0905,0.1615,0.1249,,,,,,,,,,,
190372.0,8031829.0,2016,857.0,,0.3022,0.0338,0.0957,0.196,0.0,0.0,0.0945,0.182,0.0957,,,,,,,,,,,
190372.0,8031829.0,2017,854.0,,0.308,0.0316,0.0972,0.2014,0.0,0.0,0.0761,0.1874,0.0984,,,,,,,,,,,
190372.0,8031829.0,2018,845.0,,0.3172,0.0343,0.1018,0.2118,0.0,0.0,0.0556,0.2,0.0793,,,,,,,,,,,
190372.0,8031829.0,2019,844.0,,0.3152,0.0462,0.1209,0.2393,0.0,0.0,0.0403,0.1623,0.0758,,,,,,,,,,,
190372.0,8031829.0,2020,806.0,,0.3189,0.0447,0.1154,0.2779,0.0012,0.0,0.0347,0.1414,0.0658,,,,,,,,,,,
190372.0,8031829.0,2021,869.0,,0.3003,0.0472,0.1197,0.2946,0.0,0.0,0.0414,0.1369,0.0598,,,,,,,,,,,
190415.0,205783295.0,2001,8579.0,,,,,,,,,0.1002,0.0389,0.559,0.0451,0.197,0.0041,0.0556,,,,,,
190415.0,205783295.0,2002,8493.0,,,,,,,,,0.0971,0.0422,0.5583,0.0467,0.1986,0.004,0.053,,,,,,
190415.0,205783295.0,2003,13616.0,,,,,,,,,0.0709,0.066,0.5955,0.0466,0.1644,0.0047,0.052,,,,,,
190415.0,205783295.0,2004,13577.0,,,,,,,,,0.0695,0.0843,0.5804,0.0466,0.1629,0.0045,0.0518,,,,,,
190415.0,205783295.0,2005,13474.0,,,,,,,,,0.0725,0.0913,0.5674,0.0487,0.1609,0.0047,0.0545,,,,,,
190415.0,205783295.0,2006,13523.0,,,,,,,,,0.0765,0.1181,0.5335,0.0504,0.1616,0.0047,0.0551,,,,,,
190415.0,205783295.0,2007,13455.0,,,,,,,,,0.0764,0.1483,0.499,0.0529,0.1627,0.0051,0.0556,,,,,,
190415.0,205783295.0,2008,13772.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824,0.1496,0.4909,0.0508,0.1658,0.0048,0.0558,,,,,,
190415.0,205783295.0,2009,13882.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0848,0.1742,0.4575,0.0537,0.1669,0.004,0.059,,,,,,
190415.0,205783295.0,2011,14108.0,,0.4563,0.0559,0.0947,0.1647,0.0029,0.0008,0.0358,0.0908,0.0982,,,,,,,,,,,
190415.0,205783295.0,2012,14186.0,,0.4431,0.0583,0.1052,0.1621,0.0027,0.0008,0.0403,0.0922,0.0952,,,,,,,,,,,
190415.0,205783295.0,2013,14309.0,,0.4268,0.0587,0.1116,0.1635,0.003,0.0003,0.0432,0.0939,0.0989,,,,,,,,,,,
190415.0,205783295.0,2014,14195.0,,0.4209,0.0597,0.1153,0.1722,0.0032,0.0007,0.0431,0.0966,0.0885,,,,,,,,,,,
190415.0,205783295.0,2015,14226.0,,0.4093,0.0606,0.1213,0.1809,0.0037,0.0009,0.0446,0.0967,0.0819,,,,,,,,,,,
190415.0,205783295.0,2016,14471.0,,0.3955,0.0634,0.1254,0.1841,0.0044,0.0009,0.0452,0.101,0.0802,,,,,,,,,,,
190415.0,205783295.0,2017,14815.0,,0.3847,0.066,0.1285,0.1902,0.0038,0.0011,0.0463,0.1022,0.0771,,,,,,,,,,,
190415.0,205783295.0,2018,15105.0,,0.3652,0.0687,0.1353,0.1938,0.0037,0.0009,0.0471,0.1052,0.0801,,,,,,,,,,,
190415.0,205783295.0,2019,14976.0,,0.3578,0.0667,0.1388,0.1989,0.003,0.001,0.0495,0.1037,0.0805,,,,,,,,,,,
190415.0,205783295.0,2020,14741.0,,0.3474,0.0717,0.1464,0.2083,0.0024,0.0011,0.0501,0.0972,0.0754,,,,,,,,,,,
190415.0,205783295.0,2021,15451.0,,0.3408,0.0731,0.1479,0.2168,0.0028,0.0012,0.0531,0.0975,0.0668,,,,,,,,,,,
190512.0,141810926.0,2001,12731.0,,,,,,,,,0.0927,0.0,0.2815,0.1872,0.253,0.0009,0.1847,,,,,,
190512.0,141810926.0,2002,12410.0,,,,,,,,,0.0883,0.0,0.3026,0.1684,0.255,0.0017,0.184,,,,,,
190512.0,141810926.0,2003,12222.0,,,,,,,,,0.0905,0.0,0.3176,0.153,0.2584,0.0013,0.1792,,,,,,
190512.0,141810926.0,2004,12493.0,,,,,,,,,0.0992,0.0,0.3151,0.1383,0.2665,0.0013,0.1796,,,,,,
190512.0,141810926.0,2005,12617.0,,,,,,,,,0.1083,0.0,0.31,0.13,0.2799,0.0013,0.1706,,,,,,
190512.0,141810926.0,2006,12598.0,,,,,,,,,0.1334,0.0,0.2941,0.1186,0.2852,0.0011,0.1676,,,,,,
190512.0,141810926.0,2007,12626.0,,,,,,,,,0.1278,0.0,0.2961,0.1104,0.2988,0.0006,0.1663,,,,,,
190512.0,141810926.0,2008,12473.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1219,0.0,0.3015,0.1024,0.3071,0.0008,0.1663,,,,,,
190512.0,141810926.0,2009,12080.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1215,0.0,0.3004,0.1019,0.3194,0.0009,0.1559,,,,,,
190512.0,141810926.0,2011,13938.0,,0.2893,0.0994,0.1528,0.3353,0.0014,0.0022,0.0042,0.1154,0.0,,,,,,,,,,,
190512.0,141810926.0,2012,13584.0,,0.2863,0.093,0.1533,0.3396,0.001,0.0026,0.0057,0.1186,0.0,,,,,,,,,,,
190512.0,141810926.0,2013,13698.0,,0.2799,0.0923,0.1545,0.3397,0.0017,0.003,0.0073,0.1217,0.0,,,,,,,,,,,
190512.0,141810926.0,2014,14420.0,,0.2503,0.0931,0.1924,0.3284,0.0017,0.0036,0.0138,0.1167,0.0,,,,,,,,,,,
190512.0,141810926.0,2015,14896.0,,0.2269,0.094,0.2247,0.3206,0.0016,0.0022,0.0154,0.1145,0.0,,,,,,,,,,,
190512.0,141810926.0,2016,14858.0,,0.2096,0.092,0.2492,0.3189,0.0018,0.0017,0.0143,0.1125,0.0,,,,,,,,,,,
190512.0,141810926.0,2017,14903.0,,0.2039,0.0898,0.261,0.3139,0.0015,0.0018,0.0139,0.1143,0.0,,,,,,,,,,,
190512.0,141810926.0,2018,14629.0,,0.2008,0.0864,0.2613,0.3245,0.0013,0.0013,0.0141,0.1103,0.0,,,,,,,,,,,
190512.0,141810926.0,2019,15066.0,,0.1987,0.0866,0.2558,0.3361,0.0013,0.0014,0.0215,0.0986,0.0,,,,,,,,,,,
190512.0,141810926.0,2020,15456.0,,0.2004,0.0856,0.2543,0.3445,0.0016,0.001,0.0258,0.0868,0.0,,,,,,,,,,,
190512.0,141810926.0,2021,15483.0,,0.1852,0.0888,0.2728,0.3427,0.0016,0.0006,0.0269,0.0814,0.0,,,,,,,,,,,
190521.0,15653065.0,2001,15239.0,,,,,,,,,0.1244,0.0,0.0977,0.3721,0.099,0.0024,0.3044,,,,,,
190521.0,15653065.0,2002,16732.0,,,,,,,,,0.1245,0.0,0.1082,0.3683,0.0992,0.0022,0.2976,,,,,,
190521.0,15653065.0,2003,17629.0,,,,,,,,,0.1222,0.0,0.1144,0.3727,0.0989,0.0012,0.2907,,,,,,
190521.0,15653065.0,2004,18129.0,,,,,,,,,0.1163,0.0,0.1235,0.3751,0.0956,0.0011,0.2884,,,,,,
190521.0,15653065.0,2005,17998.0,,,,,,,,,0.1138,0.0,0.1245,0.3664,0.0978,0.0011,0.2965,,,,,,
190521.0,15653065.0,2006,17692.0,,,,,,,,,0.1117,0.0,0.1274,0.3544,0.1065,0.001,0.2989,,,,,,
190521.0,15653065.0,2007,18462.0,,,,,,,,,0.1017,0.0,0.1379,0.3374,0.1104,0.0011,0.3115,,,,,,
190521.0,15653065.0,2008,21118.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.1357,0.3309,0.1133,0.0016,0.3326,,,,,,
190521.0,15653065.0,2009,20871.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0752,0.0,0.1359,0.3174,0.1146,0.0019,0.3551,,,,,,
190521.0,15653065.0,2011,23888.0,,0.1103,0.2978,0.4028,0.1089,0.0022,0.0022,0.0047,0.0711,0.0,,,,,,,,,,,
190521.0,15653065.0,2012,23964.0,,0.095,0.2853,0.4236,0.1171,0.0023,0.0033,0.0059,0.0675,0.0,,,,,,,,,,,
190521.0,15653065.0,2013,23658.0,,0.0921,0.273,0.4289,0.1181,0.0019,0.0025,0.0169,0.0666,0.0,,,,,,,,,,,
190521.0,15653065.0,2014,25849.0,,0.0916,0.2698,0.4425,0.114,0.0027,0.0039,0.0157,0.0598,0.0,,,,,,,,,,,
190521.0,15653065.0,2015,26560.0,,0.0919,0.2677,0.444,0.1153,0.0035,0.0031,0.0139,0.0606,0.0,,,,,,,,,,,
190521.0,15653065.0,2016,25548.0,,0.0917,0.2698,0.4461,0.1116,0.0036,0.0035,0.0115,0.0622,0.0,,,,,,,,,,,
190521.0,15653065.0,2017,25457.0,,0.0877,0.2741,0.4489,0.1081,0.0042,0.0023,0.0125,0.0623,0.0,,,,,,,,,,,
190521.0,15653065.0,2018,25063.0,,0.0912,0.2688,0.4478,0.1083,0.0036,0.0021,0.0152,0.0631,0.0,,,,,,,,,,,
190521.0,15653065.0,2019,23962.0,,0.0907,0.2613,0.4435,0.1128,0.0033,0.0016,0.0214,0.0654,0.0,,,,,,,,,,,
190521.0,15653065.0,2020,21446.0,,0.0944,0.2512,0.4421,0.1186,0.0036,0.0018,0.0234,0.0648,0.0,,,,,,,,,,,
190521.0,15653065.0,2021,18255.0,,0.0963,0.2488,0.4341,0.1239,0.0037,0.0021,0.0278,0.0633,0.0,,,,,,,,,,,
190530.0,54648344.0,2001,6481.0,,,,,,,,,0.0486,0.0,0.0285,0.3629,0.0208,0.0012,0.5379,,,,,,
190530.0,54648344.0,2002,6880.0,,,,,,,,,0.0621,0.0,0.0273,0.3676,0.0202,0.0016,0.5212,,,,,,
190530.0,54648344.0,2003,7453.0,,,,,,,,,0.0594,0.0,0.0305,0.3867,0.0259,0.0012,0.4963,,,,,,
190530.0,54648344.0,2004,8050.0,,,,,,,,,0.058,0.0,0.0278,0.394,0.0276,0.0015,0.4911,,,,,,
190530.0,54648344.0,2005,8186.0,,,,,,,,,0.113,0.0,0.0235,0.3541,0.0257,0.0018,0.4819,,,,,,
190530.0,54648344.0,2006,8556.0,,,,,,,,,0.1154,0.0,0.0244,0.3436,0.0262,0.0013,0.4891,,,,,,
190530.0,54648344.0,2007,8767.0,,,,,,,,,0.0679,0.0,0.0271,0.349,0.0246,0.0021,0.5293,,,,,,
190530.0,54648344.0,2008,8837.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578,0.0,0.0301,0.3285,0.0225,0.0016,0.5595,,,,,,
190530.0,54648344.0,2009,10131.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463,0.0,0.0315,0.315,0.0225,0.0021,0.5827,,,,,,
190530.0,54648344.0,2011,10743.0,,0.0279,0.2949,0.6158,0.0219,0.0022,0.001,0.0021,0.0341,0.0,,,,,,,,,,,
190530.0,54648344.0,2012,10598.0,,0.028,0.2904,0.624,0.0221,0.002,0.0013,0.0036,0.0286,0.0,,,,,,,,,,,
190530.0,54648344.0,2013,10577.0,,0.0238,0.2838,0.6369,0.0227,0.0018,0.0018,0.0044,0.0247,0.0,,,,,,,,,,,
190530.0,54648344.0,2014,10685.0,,0.0243,0.2761,0.6389,0.0259,0.0019,0.0034,0.0066,0.0229,0.0,,,,,,,,,,,
190530.0,54648344.0,2015,10483.0,,0.0222,0.272,0.6391,0.0288,0.0018,0.0031,0.0079,0.025,0.0,,,,,,,,,,,
190530.0,54648344.0,2016,10260.0,,0.0197,0.2729,0.6396,0.0299,0.0033,0.0021,0.007,0.0254,0.0,,,,,,,,,,,
190530.0,54648344.0,2017,10170.0,,0.0188,0.2641,0.6445,0.0294,0.0026,0.0021,0.0088,0.0298,0.0,,,,,,,,,,,
190530.0,54648344.0,2018,9533.0,,0.0189,0.2694,0.6345,0.0318,0.0019,0.0016,0.0093,0.0326,0.0,,,,,,,,,,,
190530.0,54648344.0,2019,8907.0,,0.0198,0.2736,0.6306,0.0309,0.0027,0.0012,0.0115,0.0298,0.0,,,,,,,,,,,
190530.0,54648344.0,2020,7743.0,,0.0183,0.2691,0.633,0.0329,0.003,0.0009,0.013,0.0297,0.0,,,,,,,,,,,
190530.0,54648344.0,2021,6602.0,,0.0195,0.2687,0.6347,0.0347,0.0027,0.0008,0.0132,0.0257,0.0,,,,,,,,,,,
190549.0,83041322.0,2001,9744.0,,,,,,,,,0.0491,0.0,0.4657,0.2875,0.0928,0.0001,0.1049,,,,,,
190549.0,83041322.0,2002,10280.0,,,,,,,,,0.0505,0.0,0.4568,0.2864,0.0976,0.0006,0.1082,,,,,,
190549.0,83041322.0,2003,10563.0,,,,,,,,,0.0548,0.0,0.4526,0.2841,0.0987,0.0009,0.1088,,,,,,
190549.0,83041322.0,2004,10789.0,,,,,,,,,0.0602,0.0,0.4293,0.2898,0.1045,0.0014,0.1147,,,,,,
190549.0,83041322.0,2005,11068.0,,,,,,,,,0.0712,0.0,0.4143,0.2838,0.1132,0.0014,0.116,,,,,,
190549.0,83041322.0,2006,11524.0,,,,,,,,,0.0673,0.0,0.4104,0.2788,0.1267,0.0015,0.1152,,,,,,
190549.0,83041322.0,2007,11923.0,,,,,,,,,0.0608,0.0,0.4064,0.2744,0.1367,0.0013,0.1203,,,,,,
190549.0,83041322.0,2008,12160.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0567,0.0,0.4093,0.2646,0.144,0.0014,0.1241,,,,,,
190549.0,83041322.0,2009,12021.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.4086,0.2542,0.1584,0.0012,0.1205,,,,,,
190549.0,83041322.0,2011,12162.0,,0.4006,0.2381,0.1413,0.169,0.0014,0.0012,0.0065,0.042,0.0,,,,,,,,,,,
190549.0,83041322.0,2012,12125.0,,0.4044,0.2292,0.1445,0.1708,0.0014,0.0016,0.0083,0.0398,0.0,,,,,,,,,,,
190549.0,83041322.0,2013,12625.0,,0.3796,0.2187,0.179,0.1739,0.0016,0.0023,0.0116,0.0334,0.0,,,,,,,,,,,
190549.0,83041322.0,2014,12925.0,,0.3485,0.2217,0.2028,0.1774,0.002,0.0027,0.0149,0.0299,0.0,,,,,,,,,,,
190549.0,83041322.0,2015,13172.0,,0.3268,0.2164,0.2175,0.1832,0.0024,0.0017,0.0166,0.0354,0.0,,,,,,,,,,,
190549.0,83041322.0,2016,13380.0,,0.3108,0.2149,0.2288,0.1919,0.0019,0.0017,0.0161,0.0338,0.0,,,,,,,,,,,
190549.0,83041322.0,2017,13712.0,,0.304,0.2077,0.2342,0.1993,0.0018,0.0015,0.0177,0.0338,0.0,,,,,,,,,,,
190549.0,83041322.0,2018,13954.0,,0.2898,0.1971,0.2425,0.2159,0.0019,0.0014,0.019,0.0324,0.0,,,,,,,,,,,
190549.0,83041322.0,2019,13953.0,,0.2779,0.1972,0.2503,0.2139,0.0021,0.0013,0.0247,0.0326,0.0,,,,,,,,,,,
190549.0,83041322.0,2020,14054.0,,0.2707,0.1987,0.2446,0.2239,0.0016,0.0008,0.031,0.0287,0.0,,,,,,,,,,,
190549.0,83041322.0,2021,12567.0,,0.2561,0.2019,0.2407,0.2372,0.0011,0.0006,0.0325,0.03,0.0,,,,,,,,,,,
190558.0,142393192.0,2001,9282.0,,,,,,,,,0.0328,0.0,0.6803,0.0995,0.0858,0.0019,0.0997,,,,,,
190558.0,142393192.0,2002,9940.0,,,,,,,,,0.0347,0.0,0.673,0.0965,0.0845,0.0018,0.1095,,,,,,
190558.0,142393192.0,2003,10564.0,,,,,,,,,0.035,0.0,0.6632,0.105,0.0809,0.0014,0.1144,,,,,,
190558.0,142393192.0,2004,10778.0,,,,,,,,,0.0357,0.0,0.655,0.1077,0.0828,0.0016,0.1172,,,,,,
190558.0,142393192.0,2005,10598.0,,,,,,,,,0.0493,0.0,0.6346,0.1095,0.0834,0.002,0.1212,,,,,,
190558.0,142393192.0,2006,10848.0,,,,,,,,,0.0453,0.0,0.6259,0.11,0.089,0.0012,0.1286,,,,,,
190558.0,142393192.0,2007,11197.0,,,,,,,,,0.0405,0.0,0.622,0.1057,0.0939,0.0013,0.1366,,,,,,
190558.0,142393192.0,2008,11901.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311,0.0,0.6114,0.1155,0.0992,0.0014,0.1414,,,,,,
190558.0,142393192.0,2009,12578.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297,0.0,0.617,0.1112,0.0965,0.0017,0.144,,,,,,
190558.0,142393192.0,2011,12805.0,,0.5847,0.1026,0.1627,0.1123,0.0016,0.0023,0.0068,0.0271,0.0,,,,,,,,,,,
190558.0,142393192.0,2012,12977.0,,0.5611,0.1067,0.1775,0.1127,0.0015,0.0024,0.0089,0.0291,0.0,,,,,,,,,,,
190558.0,142393192.0,2013,12974.0,,0.5193,0.1303,0.1978,0.1124,0.0016,0.0022,0.0103,0.0261,0.0,,,,,,,,,,,
190558.0,142393192.0,2014,12944.0,,0.4868,0.1389,0.2182,0.1133,0.002,0.0029,0.012,0.0258,0.0,,,,,,,,,,,
190558.0,142393192.0,2015,12321.0,,0.4695,0.1448,0.226,0.1154,0.0018,0.0021,0.0128,0.0276,0.0,,,,,,,,,,,
190558.0,142393192.0,2016,12124.0,,0.4356,0.1505,0.2558,0.1148,0.0018,0.0021,0.013,0.0263,0.0,,,,,,,,,,,
190558.0,142393192.0,2017,12118.0,,0.4246,0.1514,0.2651,0.1119,0.0017,0.0017,0.0168,0.0269,0.0,,,,,,,,,,,
190558.0,142393192.0,2018,11815.0,,0.4212,0.1452,0.2705,0.114,0.0017,0.0017,0.0179,0.0278,0.0,,,,,,,,,,,
190558.0,142393192.0,2019,11288.0,,0.4242,0.1375,0.2726,0.1136,0.0012,0.0013,0.0227,0.0269,0.0,,,,,,,,,,,
190558.0,142393192.0,2020,11345.0,,0.4147,0.1501,0.2656,0.1149,0.0012,0.0011,0.0271,0.0251,0.0,,,,,,,,,,,
190558.0,142393192.0,2021,10392.0,,0.411,0.1556,0.2589,0.1188,0.0013,0.0018,0.0285,0.0242,0.0,,,,,,,,,,,
190567.0,125687163.0,2001,7592.0,,,,,,,,,0.0634,0.0,0.1162,0.3666,0.1384,0.0028,0.3127,,,,,,
190567.0,125687163.0,2002,8028.0,,,,,,,,,0.0726,0.0,0.137,0.3434,0.1415,0.0024,0.3031,,,,,,
190567.0,125687163.0,2003,8438.0,,,,,,,,,0.1112,0.0,0.1486,0.301,0.1363,0.0017,0.3013,,,,,,
190567.0,125687163.0,2004,8797.0,,,,,,,,,0.1157,0.0,0.1538,0.2796,0.1455,0.0017,0.3036,,,,,,
190567.0,125687163.0,2005,9175.0,,,,,,,,,0.1307,0.0,0.1559,0.2609,0.1483,0.001,0.3032,,,,,,
190567.0,125687163.0,2006,9821.0,,,,,,,,,0.1282,0.0,0.1634,0.2444,0.1537,0.0011,0.3092,,,,,,
190567.0,125687163.0,2007,10681.0,,,,,,,,,0.1177,0.0,0.1646,0.2377,0.1651,0.0014,0.3135,,,,,,
190567.0,125687163.0,2008,11421.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1081,0.0,0.1665,0.2361,0.1685,0.0015,0.3192,,,,,,
190567.0,125687163.0,2009,12273.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0.0,0.1769,0.2274,0.178,0.0014,0.3192,,,,,,
190567.0,125687163.0,2011,12213.0,,0.1711,0.2,0.3206,0.2053,0.0016,0.0037,0.0074,0.0902,0.0,,,,,,,,,,,
190567.0,125687163.0,2012,12172.0,,0.1684,0.1918,0.3233,0.218,0.0008,0.0041,0.0101,0.0834,0.0,,,,,,,,,,,
190567.0,125687163.0,2013,11820.0,,0.1675,0.183,0.3226,0.2353,0.0008,0.0043,0.0108,0.0756,0.0,,,,,,,,,,,
190567.0,125687163.0,2014,12175.0,,0.1584,0.1723,0.3431,0.2361,0.0011,0.0053,0.0166,0.0671,0.0,,,,,,,,,,,
190567.0,125687163.0,2015,12468.0,,0.1497,0.1642,0.3511,0.2505,0.0012,0.0032,0.0188,0.0614,0.0,,,,,,,,,,,
190567.0,125687163.0,2016,12609.0,,0.1422,0.1623,0.3643,0.2517,0.0014,0.0028,0.0165,0.0588,0.0,,,,,,,,,,,
190567.0,125687163.0,2017,12480.0,,0.1349,0.1538,0.3779,0.2488,0.0012,0.0022,0.0163,0.0648,0.0,,,,,,,,,,,
190567.0,125687163.0,2018,12503.0,,0.1327,0.15,0.3805,0.25,0.0011,0.0019,0.0184,0.0653,0.0,,,,,,,,,,,
190567.0,125687163.0,2019,12359.0,,0.1291,0.1516,0.3838,0.2472,0.0015,0.0014,0.0242,0.0612,0.0,,,,,,,,,,,
190567.0,125687163.0,2020,11967.0,,0.1269,0.1447,0.3819,0.259,0.0016,0.0014,0.0268,0.0577,0.0,,,,,,,,,,,
190567.0,125687163.0,2021,11861.0,,0.1252,0.148,0.3806,0.2607,0.0019,0.0015,0.0303,0.0519,0.0,,,,,,,,,,,
190576.0,121847817.0,2001,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
190576.0,121847817.0,2002,,,,,,,,,,,,,,,,,,,,,,
190576.0,121847817.0,2003,,,,,,,,,,,,,,,,,,,,,,
190576.0,121847817.0,2004,,,,,,,,,,,,,,,,,,,,,,
190576.0,121847817.0,2005,,,,,,,,,,,,,,,,,,,,,,
190576.0,121847817.0,2006,239.0,,,,,,,,,0.0042,0.0,0.364,0.3515,0.0502,0.0,0.2301,,,,,,
190576.0,121847817.0,2007,461.0,,,,,,,,,0.0043,0.0,0.397,0.3341,0.0542,0.0,0.2104,,,,,,
190576.0,121847817.0,2008,732.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.4235,0.2855,0.0615,0.0014,0.2131,,,,,,
190576.0,121847817.0,2009,904.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448,0.2832,0.0454,0.0011,0.2223,,,,,,
190576.0,121847817.0,2011,1034.0,,0.4652,0.2592,0.1992,0.0735,0.001,0.001,0.001,0.0,0.0,,,,,,,,,,,
190576.0,121847817.0,2012,1077.0,,0.4169,0.2758,0.2145,0.0901,0.0009,0.0009,0.0009,0.0,0.0,,,,,,,,,,,
190576.0,121847817.0,2013,1112.0,,0.4155,0.3094,0.2149,0.0603,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
190576.0,121847817.0,2014,1297.0,,0.3593,0.3308,0.2328,0.0702,0.0031,0.0,0.0023,0.0015,0.0,,,,,,,,,,,
190576.0,121847817.0,2015,1463.0,,0.2406,0.3308,0.3049,0.08,0.0021,0.0041,0.0157,0.0219,0.0,,,,,,,,,,,
190576.0,121847817.0,2016,1646.0,,0.2303,0.3068,0.3177,0.0978,0.003,0.0012,0.0182,0.0249,0.0,,,,,,,,,,,
190576.0,121847817.0,2017,1854.0,,0.2309,0.281,0.3209,0.1068,0.0027,0.0032,0.0286,0.0259,0.0,,,,,,,,,,,
190576.0,121847817.0,2018,2105.0,,0.22,0.2893,0.3135,0.1183,0.0024,0.0048,0.029,0.0228,0.0,,,,,,,,,,,
190576.0,121847817.0,2019,2249.0,,0.2116,0.2859,0.3153,0.1303,0.0022,0.0049,0.0285,0.0213,0.0,,,,,,,,,,,
190576.0,121847817.0,2020,2658.0,,0.2163,0.2694,0.3269,0.1268,0.0034,0.0023,0.0335,0.0214,0.0,,,,,,,,,,,
190576.0,121847817.0,2021,2703.0,,0.2135,0.2741,0.3196,0.1376,0.0022,0.0022,0.0314,0.0192,0.0,,,,,,,,,,,
190594.0,39694355.0,2001,14785.0,,,,,,,,,0.0635,0.0,0.37,0.1995,0.1401,0.0018,0.2251,,,,,,
190594.0,39694355.0,2002,14391.0,,,,,,,,,0.0648,0.0,0.3858,0.183,0.145,0.0021,0.2192,,,,,,
190594.0,39694355.0,2003,14669.0,,,,,,,,,0.0671,0.0,0.3903,0.1719,0.1496,0.002,0.219,,,,,,
190594.0,39694355.0,2004,14109.0,,,,,,,,,0.07,0.0,0.393,0.1581,0.1656,0.0023,0.2111,,,,,,
190594.0,39694355.0,2005,14357.0,,,,,,,,,0.0692,0.0,0.4027,0.1486,0.1741,0.002,0.2035,,,,,,
190594.0,39694355.0,2006,14382.0,,,,,,,,,0.1014,0.0,0.3942,0.1368,0.1736,0.0022,0.1918,,,,,,
190594.0,39694355.0,2007,14573.0,,,,,,,,,0.0999,0.0,0.3977,0.1242,0.1816,0.0019,0.1946,,,,,,
190594.0,39694355.0,2008,14709.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975,0.0,0.3855,0.1172,0.2,0.0023,0.1974,,,,,,
190594.0,39694355.0,2009,14685.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.3895,0.1169,0.2085,0.002,0.1931,,,,,,
190594.0,39694355.0,2011,15417.0,,0.3622,0.1052,0.2121,0.2257,0.0022,0.0054,0.013,0.0741,0.0,,,,,,,,,,,
190594.0,39694355.0,2012,15789.0,,0.3467,0.1017,0.2184,0.239,0.0017,0.0072,0.0148,0.0705,0.0,,,,,,,,,,,
190594.0,39694355.0,2013,15697.0,,0.3169,0.1003,0.2488,0.2424,0.0022,0.0074,0.0162,0.0657,0.0,,,,,,,,,,,
190594.0,39694355.0,2014,15778.0,,0.2954,0.1001,0.2697,0.2464,0.0017,0.007,0.0165,0.0631,0.0,,,,,,,,,,,
190594.0,39694355.0,2015,15465.0,,0.2665,0.0958,0.2889,0.2603,0.0016,0.0054,0.0189,0.0625,0.0,,,,,,,,,,,
190594.0,39694355.0,2016,15632.0,,0.2476,0.104,0.2986,0.2654,0.0013,0.0054,0.0194,0.0582,0.0,,,,,,,,,,,
