Id,Label,Interlock_Count,AffiliationId,female_president,control,region,betweenness,closeness,eigenvector,degree,clustering
University Of Pennsylvania,University Of Pennsylvania,0.04743935309973046,79576946.0,True,Private,Northeast,0.0,0.019561815336463225,2.6796959774404923e-06,2,0.26539418577921614
University Of Pittsburgh,University Of Pittsburgh,0.06966157532195268,170201317.0,False,Public,Northeast,0.0005993407252022775,0.025150905432595575,4.583190538991133e-06,3,0.08846472859307204
University Of Rhode Island,University Of Rhode Island,0.0,17626003.0,False,Public,Northeast,0.0,0.0,4.505941352567584e-12,0,0.0
University Of San Diego,University Of San Diego,0.0625,160856358.0,True,Private,West,0.0036959344720807114,0.05268919214770488,0.0006536305575204214,2,0.0
University Of San Francisco,University Of San Francisco,0.0,76766440.0,False,Private,West,0.0,0.0,4.505941352567584e-12,0,0.0
University Of South Alabama,University Of South Alabama,0.08333333333333333,83809506.0,False,Public,South,0.0,0.007042253521126761,3.7277319879395394e-05,1,0.0
University Of South Carolina,University Of South Carolina,0.0,155781252.0,False,Public,South,0.0,0.0,4.505941352567584e-12,0,0.0
University Of Southern California,University Of Southern California,0.10869565217391304,1174212.0,False,Private,West,0.00719208870242733,0.07111198660494435,0.021870860975542247,3,0.0
University Of St Thomas Minnesota,University Of St Thomas Minnesota,0.14165615123354874,161515732.0,False,Private,Midwest,0.012386374987513734,0.06436084863612052,0.002623188966764729,5,0.0
University Of Tulsa,University Of Tulsa,0.02,87208437.0,False,Private,South,0.0,0.06052984574111334,0.01316069493271176,1,0.0
University Of Vermont,University Of Vermont,0.0,111236770.0,False,Public,Northeast,0.0,0.0,4.505941352567584e-12,0,0.0
University Of Virginia,University Of Virginia,0.15384615384615385,51556381.0,True,Public,South,0.0,0.07368850785874667,0.5932827247991507,2,0.6014901348207554
University Of Washington,University Of Washington,0.0,201448701.0,True,Public,West,0.0,0.0,4.505941352567584e-12,0,0.0
University Of Wyoming,University Of Wyoming,0.0,12834331.0,False,Public,West,0.0,0.0,4.505941352567584e-12,0,0.0
Vanderbilt University,Vanderbilt University,0.023255813953488372,200719446.0,False,Private,South,0.0,0.052148790176959184,0.0004587908250446801,1,0.0
Villanova University,Villanova University,0.0,7863295.0,False,Private,Northeast,0.0,0.0,4.505941352567584e-12,0,0.0
Virginia Commonwealth University,Virginia Commonwealth University,0.0,184840846.0,False,Public,South,0.0,0.0,4.505941352567584e-12,0,0.0
Virginia Polytechnic Institute And State University,Virginia Polytechnic Institute And State University,0.0,859038795.0,False,Public,South,0.0,0.0,4.505941352567584e-12,0,0.0
Wake Forest University,Wake Forest University,0.0,47251452.0,False,Private,South,0.0,0.0,4.505941352567584e-12,0,0.0
Washington State University,Washington State University,0.0,72951846.0,False,Public,West,0.0,0.0,4.505941352567584e-12,0,0.0
Washington University,Washington University,0.034482758620689655,204465549.0,False,Private,Midwest,0.0,0.009389671361502348,5.0125218969354494e-08,1,0.0
Wayne State University,Wayne State University,0.0,185443292.0,False,Public,Midwest,0.0,0.0,4.505941352567584e-12,0,0.0
West Virginia University,West Virginia University,0.06666666666666667,12097938.0,False,Public,South,0.0,0.01354279523293608,7.17647154460126e-06,1,0.0
Western Michigan University,Western Michigan University,0.0,141649380.0,False,Public,Midwest,0.0,0.0,4.505941352567584e-12,0,0.0
Widener University,Widener University,0.0,138659443.0,False,Private,Northeast,0.0,0.0,4.505941352567584e-12,0,0.0
Worcester Polytechnic Institute,Worcester Polytechnic Institute,0.0,107077323.0,False,Private,Northeast,0.0,0.0,4.505941352567584e-12,0,0.0
Yale University,Yale University,0.10526315789473684,32971472.0,False,Private,Northeast,0.0036959344720807114,0.05912217490992466,0.057736278333225914,2,0.0
Yeshiva University,Yeshiva University,0.0,19772626.0,False,Private,Northeast,0.0,0.0,4.505941352567584e-12,0,0.0
