Year,Name,Position,Institution,SubInstitution,Education,AffiliationId,carnegie_id,PrimarySample,FixedPosition
2007,Kathleen McCarthy Duncan,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,William H. Elliott,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,Michael A. Enright,Chairman,Mount St Marys College,,,4210134096.0,163462.0,False,Board President
2007,James J. Flanigan,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,Mark Foster,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,Phyllis L. Hennigan,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,"Sister Miriam Therese Larkin, CSJ",Trustee,Mount St Marys College,,Mount St Mary's 1953,4210134096.0,163462.0,False,Regent
2007,"Thomas E. Larkin, Jr",Trustee,Mount St Marys College,,Notre Dame 1961 BA,4210134096.0,163462.0,False,Regent
2007,Karl H. Loring,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,Monica S. Luechtefeld,Trustee,Mount St Marys College,,Mount St Mary's 1971 BS,4210134096.0,163462.0,False,Regent
2007,David L. Mcintyre,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,"Sister Mary McKay, CSJ",Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,"Sister Jill Marie Napier, CSJ",Trustee,Mount St Marys College,,Mount St Mary's 1971,4210134096.0,163462.0,False,Regent
2007,"Sister Maureen O'Connor, CSJ",Trustee,Mount St Marys College,,Mount St Mary's 1963,4210134096.0,163462.0,False,Regent
2007,A. Barry Patmore,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,"Sister Mary Patricia Rosholt, CSJ",Trustee,Mount St Marys College,,Mount St Mary's 1964,4210134096.0,163462.0,False,Regent
2007,Jack H. Schuster,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,Joseph M. Waechter,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,Valerie Zavala,Trustee,Mount St Marys College,,,4210134096.0,163462.0,False,Regent
2007,Philip K. Beachem,Trustee,New Jersey Institute Of Technology,,,118118575.0,185828.0,True,Overseer
2007,Dennis M. Bone,Trustee,New Jersey Institute Of Technology,,,118118575.0,185828.0,True,Overseer
2007,Cory A. Booker,Ex Officio Trustee,New Jersey Institute Of Technology,,"Stanford 1991 BA, 1992 MA; Yale 1997 JD",118118575.0,185828.0,True,"Overseer, Ex Officio"
2007,James M. Burns,Vice Chairman,New Jersey Institute Of Technology,,,118118575.0,185828.0,True,Board Vice President
2007,Peter A. Cistaro,Trustee,New Jersey Institute Of Technology,,NJIT 1968 PhD,118118575.0,185828.0,True,Overseer
2007,Jon S. Corzine,Ex Officio Trustee,New Jersey Institute Of Technology,,Illinois 1969 BA; Chicago 1973 MBA,118118575.0,185828.0,True,"Overseer, Ex Officio"
2007,Vincent L. DeCaprio,Trustee,New Jersey Institute Of Technology,,NJIT 1972,118118575.0,185828.0,True,Overseer
2007,Stephen P. DePalma,Vice Chairman,New Jersey Institute Of Technology,,NJIT 1972,118118575.0,185828.0,True,Board Vice President
2007,Elizabeth Garcia,Trustee,New Jersey Institute Of Technology,,,118118575.0,185828.0,True,Overseer
