Year,Institution,AffiliationId,female_president,PrimarySample,total_members,male,female,unknown,total_ethnicity,white,poc,unknown_eth,board_turnover,male_change,female_change,unknown_change,white_change,poc_change,unknown_eth_change,carnegie_id_x,state,control,StateSystem,region,num_billionaires,carnegie_id_y,year_x,admissions.admission_rate.overall,carnegie_id,year_y,student.demographics.age_entry,student.demographics.female_share,student.demographics.married,student.demographics.dependent,student.demographics.avg_family_income,student.students_with_pell_grant,student.demographics.poverty_rate,student.demographics.unemployment,student.demographics.men,student.demographics.women,student.demographics.share_white.home_ZIP,student.demographics.share_black.home_ZIP,student.demographics.share_asian.home_ZIP,student.demographics.share_hispanic.home_ZIP,student.demographics.share_bachelors_degree_age25.home_ZIP,student.demographics.share_professional_degree_age25.home_ZIP,student.demographics.share_born_US.home_ZIP,student.demographics.faculty.women,betweenness,closeness,eigenvector,degree,clustering
2008,Rowan University,44265643.0,False,True,17,9,8,0,12,12,0,0,0.5454545454545454,0,0,0,2,0,0,184782.0,NJ,Public,False,Northeast,0,184782.0,2008.0,0.5666,184782.0,2008.0,21.0,0.5341463415,0.0372505543,0.8310421286,73018.0,0.4694013304,,,0.4841,0.5159,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Rutgers State University Of New Jersey,102322142.0,False,True,82,38,17,2,71,46,2,0,0.2641509433962264,0,1,1,5,0,0,186380.0,NJ,Public,New Jersey University System,Northeast,0,186380.0,2008.0,0.5577,186380.0,2008.0,21.0,0.5261113767,0.0362691205,0.8416586998,68230.0,0.532624283,,,0.5127,0.4873,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Seton Hall University,12524447.0,False,True,49,25,2,1,43,20,4,0,0.5384615384615384,1,1,0,1,3,0,186584.0,NJ,Private,False,Northeast,0,186584.0,2008.0,0.731,186584.0,2008.0,20.0,0.5925609235,0.0337751176,0.8717400599,78935.0,0.4497648568,,,0.4364,0.5636,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Southern Illinois University System,2801502357.0,False,True,9,6,3,0,4,4,0,0,0.6666666666666666,-1,1,0,0,-1,0,149222.0,IL,Public,False,Midwest,0,149222.0,2008.0,0.6927,149222.0,2008.0,22.0,0.4730356271,0.086261591,0.7474377745,53806.0,0.6035871157,,,0.5674,0.4326,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,St Johns University,142823887.0,False,True,25,17,8,0,14,14,0,0,0.8,-13,-2,0,-12,0,0,195809.0,NY,Private,False,Northeast,0,195809.0,2008.0,0.5552,195809.0,2008.0,19.0,0.5624396524,0.0152880592,0.9271000966,62199.0,0.5909237206,,,0.4558,0.5442,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Stanford University,97018004.0,False,True,35,24,10,1,26,21,5,0,0.3076923076923077,1,-1,0,0,0,0,243744.0,CA,Private,False,West,2,243744.0,2008.0,0.0949,243744.0,2008.0,20.0,0.5038560411,0.0205655527,0.7827763496,78472.0,0.4807197943,,,0.5108,0.4892,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,State University Of New York System,1327163397.0,False,True,21,11,1,2,14,8,0,0,0.4,1,-4,0,-2,-1,0,,,Public,State University of New York System,Northeast,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Syracuse University,70983195.0,True,True,29,23,5,1,18,18,0,0,0.5882352941176471,12,-3,0,2,0,0,196413.0,NY,Private,False,Northeast,0,196413.0,2008.0,0.5253,196413.0,2008.0,20.0,0.5780024763,0.0156830376,0.937061494,86077.0,0.4917457697,,,0.4398,0.5602,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Temple University,84392919.0,True,True,35,29,6,0,23,19,4,0,0.1276595744680851,-1,-1,0,-1,0,0,216339.0,PA,Public,False,Northeast,0,216339.0,2008.0,0.6079,216339.0,2008.0,21.0,0.5497278211,0.0416360159,0.7988082978,65130.0,0.5243489775,,,0.4608,0.5392,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Texas Christian University,128956969.0,False,True,44,31,12,1,21,21,0,0,0.0,-1,0,-1,0,0,0,228875.0,TX,Private,False,South,0,228875.0,2008.0,0.5042,228875.0,2008.0,20.0,0.6257009346,0.0490654206,0.8672897196,94586.0,0.426635514,,,0.4081,0.5919,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Texas Womans University,150913223.0,True,True,12,6,4,2,9,8,1,0,0.8235294117647058,2,-1,0,0,1,0,229179.0,TX,Public,False,South,0,229179.0,2008.0,0.561,229179.0,2008.0,25.0,0.9210589651,0.2146811071,0.4941034898,45422.0,0.6271961492,,,0.0702,0.9298,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Tufts University,121934306.0,False,True,42,28,14,0,30,30,0,0,0.4727272727272727,1,1,0,5,0,0,168148.0,MA,Private,False,Northeast,2,168148.0,2008.0,0.2547,168148.0,2008.0,20.0,0.5332871012,0.012482663,0.8959778086,95985.0,0.3536754508,,,0.4915,0.5085,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Alaska System,2802090665.0,False,True,11,6,4,1,7,7,0,0,1.0,-2,0,1,2,0,0,,,Public,University of Alaska System,West,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Arkansas System,2799691083.0,False,True,17,14,3,0,11,10,1,0,0.6666666666666666,3,1,-1,3,1,0,,,Public,University of Arkansas System,South,1,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of California System,2803209242.0,False,True,28,21,7,0,21,17,4,0,0.4186046511627907,0,-1,0,1,-2,0,110398.0,CA,Public,University of California System,West,0,,,,110398.0,2008.0,26.0,0.5376712329,0.0547945205,,17844.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Chicago,40347166.0,False,True,49,41,8,0,29,27,2,0,0.1052631578947368,0,0,-2,1,0,0,144050.0,IL,Private,False,Midwest,3,144050.0,2008.0,0.2791,144050.0,2008.0,21.0,0.5447110142,0.0272628135,0.7350054526,71360.0,0.3276990185,,,0.5033,0.4967,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Colorado System,2802236040.0,False,True,12,9,3,0,7,6,1,0,0.2857142857142857,0,0,0,0,0,0,,,,False,,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Connecticut,140172145.0,False,True,21,14,6,1,16,15,1,0,0.3529411764705882,1,-2,-1,-2,0,0,129020.0,CT,Public,False,Northeast,0,129020.0,2008.0,0.5449,129020.0,2008.0,20.0,0.5312033814,0.0239930383,0.9034062655,83664.0,0.4167081054,,,0.4983,0.5017,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Dayton,127591826.0,False,True,40,18,8,14,35,32,3,0,0.1142857142857142,-1,0,1,0,0,0,202480.0,OH,Private,False,Midwest,0,202480.0,2008.0,0.7366,202480.0,2008.0,20.0,0.5200152497,0.0160121998,0.9538696149,109456.0,0.3156690812,,,0.5073,0.4927,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Delaware,86501945.0,False,True,28,19,7,2,15,14,1,0,0.4705882352941176,-3,-1,-1,-4,0,0,130943.0,DE,Public,False,South,0,130943.0,2008.0,0.58,130943.0,2008.0,19.0,0.5898178103,0.013281117,0.9587944832,105045.0,0.2961008003,,,0.4236,0.5764,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Hartford,162281398.0,False,True,58,41,17,0,39,33,6,0,0.7532467532467533,0,4,-1,-1,2,0,129525.0,CT,Private,False,Northeast,0,129525.0,2008.0,0.6041,129525.0,2008.0,20.0,0.5562747213,0.0255303848,0.9104638619,84117.0,0.386911183,,,0.4792,0.5208,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Hawaii System,1331384533.0,False,True,10,7,3,0,9,6,3,0,0.3157894736842105,-1,0,0,-1,0,0,,,Public,University of Hawaii System,West,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Kentucky,143302722.0,False,True,21,12,7,2,15,15,0,0,0.5714285714285714,3,-1,-1,2,0,0,157085.0,KY,Public,False,South,0,157085.0,2008.0,0.7696,157085.0,2008.0,21.0,0.5168571429,0.0535714286,0.807,69331.0,0.4664285714,,,0.4962,0.5038,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of La Verne,708430.0,False,True,38,27,9,2,19,17,2,0,0.2702702702702703,-2,0,0,1,0,0,117140.0,CA,Private,False,West,0,117140.0,2008.0,0.6455,117140.0,2008.0,28.0,0.6805555556,0.2873015873,0.3607142857,48548.0,0.5678571429,,,0.3457,0.6543,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Louisville,142740786.0,False,True,20,13,6,1,13,13,0,0,0.8571428571428571,1,-1,0,-2,0,0,157289.0,KY,Public,False,South,0,157289.0,2008.0,0.7018,157289.0,2008.0,22.0,0.5562242091,0.0885488308,0.7274759285,56923.0,0.5687757909,,,0.4886,0.5114,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Maine System,2802397601.0,False,True,16,10,4,2,12,12,0,0,0.1818181818181818,0,0,0,2,0,0,,,Public,University of Maine System,Northeast,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Michigan,27837315.0,True,True,9,2,7,0,4,4,0,0,0.2857142857142857,-1,0,0,1,0,0,170976.0,MI,Public,False,Midwest,0,170976.0,2008.0,0.4215,170976.0,2008.0,20.0,0.5312616532,0.0297078931,0.8668738347,85785.0,0.3632069608,,,0.5023,0.4977,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Nebraska System,2802450327.0,False,True,16,15,1,0,8,8,0,0,0.6666666666666666,2,1,0,1,0,0,,,Public,University of Nebraska System,Midwest,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of New Mexico,169521973.0,False,True,9,6,3,0,4,4,0,0,0.5,0,0,0,0,0,0,187985.0,NM,Public,False,West,0,187985.0,2008.0,0.7093,187985.0,2008.0,24.0,0.5840680746,0.1283575969,0.5726881279,35714.0,0.8038753332,,,0.4386,0.5614,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of North Carolina System,4210158053.0,False,True,32,21,9,2,19,19,0,0,0.5263157894736842,-3,2,0,0,0,0,,,Public,University of North Carolina System,South,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Northern Colorado,71966907.0,False,True,8,5,3,0,6,5,1,0,1.3846153846153846,-2,2,0,-1,0,0,127741.0,CO,Public,False,West,0,127741.0,2008.0,0.9245,127741.0,2008.0,21.0,0.6123196703,0.0735058392,0.8195557591,70061.0,0.4726356767,,,0.3976,0.6024,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Notre Dame,107639228.0,False,True,55,42,13,0,25,22,3,0,0.3846153846153846,1,0,0,-1,-1,0,152080.0,IN,Private,False,Midwest,2,152080.0,2008.0,0.2673,152080.0,2008.0,19.0,0.4624422996,,0.9861519094,127886.0,0.2819974822,,,0.5347,0.4653,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Pacific,119942576.0,False,True,30,19,9,2,19,17,2,0,0.4390243902439024,0,0,0,-3,0,0,120883.0,CA,Private,False,West,0,120883.0,2008.0,0.6941,120883.0,2008.0,21.0,0.5891861761,0.0590858417,0.7603121516,61622.0,0.5144927536,,,0.4374,0.5626,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Pittsburgh,170201317.0,False,True,55,45,9,1,32,32,0,0,0.4666666666666667,4,0,-1,5,-1,0,215293.0,PA,Public,False,Northeast,0,215293.0,2008.0,0.5558,215293.0,2008.0,20.0,0.5284625728,0.032720753,0.894666069,76656.0,0.4257283729,,,0.4865,0.5135,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Rhode Island,17626003.0,False,True,12,8,4,0,8,8,0,0,0.6666666666666666,-2,1,0,-1,-1,0,217484.0,RI,Public,False,Northeast,0,217484.0,2008.0,0.821,217484.0,2008.0,20.0,0.5790469637,0.0220196112,0.9081369345,82618.0,0.4329950112,,,0.4386,0.5614,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of San Diego,160856358.0,True,True,41,25,13,3,27,22,5,0,0.074074074074074,0,-1,-1,0,0,0,122436.0,CA,Private,False,West,0,122436.0,2008.0,0.5214,122436.0,2008.0,21.0,0.613346918,0.0366785532,0.7712684666,90894.0,0.3112582781,,,0.4165,0.5835,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of South Alabama,83809506.0,False,True,16,12,2,2,12,12,0,0,0.6086956521739131,-2,-1,-1,1,0,0,102094.0,AL,Public,False,South,0,102094.0,2008.0,0.9024,102094.0,2008.0,23.0,0.6218534402,0.1435763565,0.6289390267,43450.0,0.6419914227,,,0.4107,0.5893,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of South Carolina,155781252.0,False,True,22,21,1,0,15,13,2,0,0.3448275862068966,3,-3,0,-1,2,0,218663.0,SC,Public,False,South,0,218663.0,2008.0,0.5941,218663.0,2008.0,21.0,0.5504504505,0.0433719434,0.8391248391,74398.0,0.4534105534,,,0.4545,0.5455,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Southern California,1174212.0,False,True,53,39,11,3,37,33,4,0,0.08,2,-1,1,-2,1,0,123961.0,CA,Private,False,West,3,123961.0,2008.0,0.2194,123961.0,2008.0,20.0,0.5441289332,0.0259017652,0.8524558711,86086.0,0.4748656946,,,0.496,0.504,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of St Thomas Minnesota,161515732.0,False,True,41,31,9,1,23,23,0,0,0.0833333333333333,-1,0,0,-1,-1,0,174914.0,MN,Private,False,Midwest,2,174914.0,2008.0,0.8099,174914.0,2008.0,20.0,0.4887341254,0.0204834084,0.9180663662,99294.0,0.3605079885,,,0.5189,0.4811,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Tennessee System,2799495847.0,False,True,27,18,6,3,17,16,1,0,0.8421052631578947,-2,1,0,-4,0,0,,,Public,University of Tennessee System,South,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Texas System,16452829.0,False,True,15,8,7,0,13,11,2,0,0.08,0,0,0,0,1,0,,,Public,University of Texas System,South,1,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Tulsa,87208437.0,False,True,39,28,8,3,20,20,0,0,0.048780487804878,-1,0,0,-1,0,0,207971.0,OK,Private,False,South,0,207971.0,2008.0,0.4626,207971.0,2008.0,21.0,0.5275675676,0.0745945946,0.8205405405,70413.0,0.4951351351,,,0.5223,0.4777,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Utah,223532165.0,False,True,11,8,3,0,11,10,1,0,0.0,1,1,-1,0,1,0,230764.0,UT,Public,Utah University System,West,0,230764.0,2008.0,0.8107,230764.0,2008.0,24.0,0.4496527778,0.3040674603,0.4203869048,44560.0,0.6790674603,,,0.5536,0.4464,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Vermont,111236770.0,False,True,25,17,7,1,17,16,1,0,0.3783783783783784,-2,1,0,-3,0,0,231174.0,VT,Public,False,Northeast,0,231174.0,2008.0,0.6481,231174.0,2008.0,20.0,0.5796749939,0.0157652195,0.9252971138,90828.0,0.3841862721,,,0.4434,0.5566,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Virginia,51556381.0,False,True,19,13,1,5,11,11,0,0,0.5454545454545454,-1,-1,1,0,0,0,234076.0,VA,Public,False,South,0,234076.0,2008.0,0.3668,234076.0,2008.0,20.0,0.5720887246,0.0271102896,0.9069624153,91117.0,0.3860135551,,,0.4401,0.5599,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Washington,201448701.0,False,True,10,5,3,2,7,7,0,0,2.0,-3,0,1,-3,0,0,236948.0,WA,Public,False,West,0,236948.0,2008.0,0.6076,236948.0,2008.0,22.0,0.5586615487,0.0943758344,0.6839118825,54878.0,0.588534713,,,0.4837,0.5163,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Wisconsin System,1304256225.0,False,True,19,11,6,2,12,11,1,0,0.3333333333333333,0,0,1,0,0,0,,,Public,University of Wisconsin System,Midwest,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University Of Wyoming,12834331.0,False,True,15,14,1,0,11,11,0,0,0.6666666666666666,2,-1,0,1,0,0,240727.0,WY,Public,False,West,0,240727.0,2008.0,0.9566,240727.0,2008.0,23.0,0.5703296703,0.128021978,0.6868131868,61464.0,0.5384615385,,,0.4758,0.5242,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University System Of Georgia,1289702989.0,False,True,19,15,2,2,11,10,1,0,0.2857142857142857,0,-1,0,1,0,0,,,Public,University System of Georgia,South,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University System Of New Hampshire,2800453862.0,False,True,27,21,5,1,20,19,1,0,0.1,-2,-3,-1,0,0,0,,,Public,University System of New Hampshire,Northeast,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University of Alabama System,2800507078.0,False,True,17,12,4,1,8,8,0,0,0.4,0,0,0,1,0,0,,,Public,University of Albama System,,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,University of Minnesota System,130238516.0,False,True,10,7,2,1,8,5,3,0,0.5,-2,1,0,-2,2,0,174066.0,MN,Public,University of Minnesota System,Midwest,0,174066.0,2008.0,0.5253,174066.0,2008.0,21.0,0.5568892223,0.0458447945,0.8185379678,72013.0,0.4742018838,,,0.472,0.528,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Utah State University,121980950.0,False,True,11,10,1,0,9,9,0,0,0.0,3,-1,0,3,0,0,230728.0,UT,Public,Utah University System,West,0,230728.0,2008.0,0.9772,230728.0,2008.0,23.0,0.5237707145,0.344064113,0.4907633795,44676.0,0.7697636512,,,0.5108,0.4892,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Vanderbilt University,200719446.0,False,True,60,40,13,7,33,32,1,0,0.3225806451612903,-2,2,1,3,1,0,221999.0,TN,Private,False,South,0,221999.0,2008.0,0.2533,221999.0,2008.0,19.0,0.5497150095,0.0101329956,0.9240025332,98734.0,0.3996200127,,,0.4789,0.5211,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Villanova University,7863295.0,False,True,26,13,5,8,18,15,3,0,0.2439024390243902,-2,0,-2,-5,0,0,216597.0,PA,Private,False,Northeast,0,216597.0,2008.0,0.3948,216597.0,2008.0,20.0,0.5273775216,0.0216138329,0.91882805,126884.0,0.2761767531,,,0.4912,0.5088,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Virginia Commonwealth University,184840846.0,False,True,15,11,4,0,8,7,1,0,0.5,-1,0,0,0,0,0,234030.0,VA,Public,False,South,0,234030.0,2008.0,0.5825,234030.0,2008.0,21.0,0.6049801263,0.0526069675,0.815641805,66552.0,0.5281739537,,,0.4256,0.5744,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Virginia Polytechnic Institute And State University,859038795.0,False,True,20,9,4,0,10,7,0,0,1.0,0,-1,0,2,-1,0,233921.0,VA,Public,False,South,0,233921.0,2008.0,0.6541,233921.0,2008.0,19.0,0.4336507937,0.0116825397,0.9459047619,96634.0,0.3801904762,,,0.5731,0.4269,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Wake Forest University,47251452.0,False,True,46,30,13,3,22,21,1,0,0.5454545454545454,1,2,0,0,0,0,199847.0,NC,Private,False,South,0,199847.0,2008.0,0.3838,199847.0,2008.0,19.0,0.5135396518,,0.9777562863,122991.0,0.3133462282,,,0.4922,0.5078,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Washington State University,72951846.0,False,True,10,6,3,1,7,6,1,0,1.0,1,-1,0,2,0,0,236939.0,WA,Public,False,West,0,236939.0,2008.0,0.7221,236939.0,2008.0,23.0,0.5513359983,0.1332842415,0.6830422891,62676.0,0.5646959815,,,0.4813,0.5187,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Washington University,204465549.0,False,True,56,47,7,2,39,37,2,0,0.2857142857142857,0,1,0,-1,2,0,179867.0,MO,Private,False,Midwest,0,179867.0,2008.0,0.217,179867.0,2008.0,21.0,0.531661442,0.0326018809,0.7755485893,107976.0,0.2401253918,,,0.4922,0.5078,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,West Virginia University,12097938.0,False,True,17,14,3,0,11,11,0,0,0.3636363636363636,0,1,0,0,0,0,238032.0,WV,Public,False,South,0,238032.0,2008.0,0.347,238032.0,2008.0,20.0,0.4630395078,0.0332596366,0.8927232529,71897.0,0.5091800442,,,0.5501,0.4499,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Western Michigan University,141649380.0,False,True,8,6,2,0,4,4,0,0,0.8,-1,1,0,-2,0,0,172699.0,MI,Public,False,Midwest,0,172699.0,2008.0,0.849,172699.0,2008.0,20.0,0.5195347787,0.0468608853,0.8394308943,68894.0,0.5632339657,,,0.5036,0.4964,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Widener University,138659443.0,False,True,26,20,5,1,21,21,0,0,0.2439024390243902,-3,1,1,2,-1,0,216852.0,PA,Private,False,Northeast,0,216852.0,2008.0,0.6629,216852.0,2008.0,22.0,0.5505500262,0.057097957,0.7726558408,74164.0,0.397066527,,,0.4658,0.5342,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Worcester Polytechnic Institute,107077323.0,False,True,36,32,3,1,23,18,5,0,0.5306122448979592,-1,0,-1,-3,0,0,168421.0,MA,Private,False,Northeast,0,168421.0,2008.0,0.6666,168421.0,2008.0,19.0,0.2649842271,,0.9794952681,93904.0,0.3004731861,,,0.7367,0.2633,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Yale University,32971472.0,False,True,20,11,7,2,9,6,3,0,0.4,1,1,0,3,0,0,130794.0,CT,Private,False,Northeast,0,130794.0,2008.0,0.0989,130794.0,2008.0,21.0,0.5210008937,0.0277033065,0.7354781055,69490.0,0.45487042,,,0.5013,0.4987,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2008,Yeshiva University,19772626.0,False,True,96,35,10,3,74,38,0,0,0.4848484848484848,3,-9,2,2,-2,0,197708.0,NY,Private,False,Northeast,0,197708.0,2008.0,0.6651,197708.0,2008.0,19.0,0.4875,0.02125,0.93,102143.0,0.4625,,,0.5411,0.4589,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2009,Adelphi University,71965598.0,False,True,29,20,8,1,29,28,1,0,0.4561403508771929,-2,3,0,1,0,0,188429.0,NY,Private,False,Northeast,0,188429.0,2009.0,0.6974,188429.0,2009.0,22.0,0.717058604,0.0847331094,0.7827547592,74195.0,0.4777902202,,,0.2929,0.7071,,,,,,,,0.4545,0.0,0.0,0.0,0.0,0.0
2009,American University,181401687.0,False,True,31,23,8,0,31,29,2,0,0.360655737704918,1,0,0,1,0,0,131159.0,DC,Private,False,Northeast,0,131159.0,2009.0,0.5323,131159.0,2009.0,20.0,0.6075949367,0.0089832585,0.929358922,112706.0,0.3311555737,,,0.3894,0.6106,,,,,,,,0.5356,0.0,0.0,0.0,0.0,0.0
2009,Andrews University,102298084.0,False,True,38,27,10,1,37,33,4,0,0.5555555555555556,-2,3,-1,2,0,0,168740.0,MI,Private,False,Midwest,0,168740.0,2009.0,0.5625,168740.0,2009.0,21.0,0.5571095571,0.0920745921,0.8181818182,61370.0,0.6515151515,,,0.4584,0.5416,,,,,,,,0.656,0.0,0.0,0.0,0.0,0.0
2009,Arizona Board of Regents,203172682.0,False,True,13,10,3,0,12,10,2,0,2.0,0,0,0,0,0,0,105330.0,AZ,Public,Arizona Board of Regents,West,0,105330.0,2009.0,0.7291,105330.0,2009.0,23.0,0.6104715187,0.1375513064,0.6608269096,58719.0,0.633897287,,,0.4056,0.5944,,,,,,,,0.5191,0.0,0.0,0.0,0.0,0.0
2009,Auburn University,82497590.0,False,True,18,13,3,2,17,17,0,0,0.4,-5,-4,1,-6,0,0,100858.0,AL,Public,False,South,0,100858.0,2009.0,0.795,100858.0,2009.0,20.0,0.5032834732,0.0337468077,0.8870850055,87880.0,0.4742794601,,,0.5167,0.4833,,,,,,,,0.6731,0.0,0.0,0.0,0.0,0.0
2009,Ball State University,198089087.0,False,True,9,6,3,0,9,9,0,0,0.2222222222222222,0,0,0,0,0,0,150136.0,IN,Public,False,Midwest,0,150136.0,2009.0,0.7368,150136.0,2009.0,20.0,0.5627710993,0.0377989838,0.8916842236,69609.0,0.5207584583,,,0.4791,0.5209,,,,,,,,0.5637,0.0,0.0,0.0,0.0,0.0
2009,Baylor University,157394403.0,False,True,20,17,3,0,20,20,0,0,0.72,-8,-1,-2,-7,-3,0,223232.0,TX,Private,False,South,0,223232.0,2009.0,0.4993,223232.0,2009.0,20.0,0.5916405434,0.023615465,0.9329153605,83680.0,0.4888192268,,,0.4143,0.5857,,,,,,,,0.6251,0.0,0.0,0.0,0.0,0.0
2009,Biola University,152479009.0,False,True,29,22,4,3,26,21,5,0,0.08,1,0,0,0,2,0,110097.0,CA,Private,False,West,1,110097.0,2009.0,0.815,110097.0,2009.0,21.0,0.6092194866,0.0476689366,0.8695652174,82637.0,0.51231011,,,0.3866,0.6134,,,,,,,,0.7156,0.0,0.0,0.0,0.0,0.0
2009,Boston College,103531236.0,False,True,46,32,10,4,46,46,0,0,0.5333333333333333,0,0,1,2,0,0,164924.0,MA,Private,False,Northeast,0,164924.0,2009.0,0.3006,164924.0,2009.0,19.0,0.5288801572,0.0055009823,0.9614931238,114177.0,0.3485265226,,,0.4837,0.5163,,,,,,,,0.5696,0.0,0.0,0.0,0.0,0.0
2009,Boston University,111088046.0,False,True,38,27,7,4,32,27,5,0,0.4477611940298507,-3,-1,2,-3,0,0,164988.0,MA,Private,False,Northeast,0,164988.0,2009.0,0.543,164988.0,2009.0,20.0,0.6359578647,0.0210676665,0.9189430459,100897.0,0.355115158,,,0.3958,0.6042,,,,,,,,0.6017,0.0,0.0,0.0,0.0,0.0
2009,Brandeis University,6902469.0,False,True,44,33,10,1,41,40,1,0,0.4470588235294118,-3,0,-1,-2,-1,0,165015.0,MA,Private,False,Northeast,2,165015.0,2009.0,0.3238,165015.0,2009.0,19.0,0.5877587759,,0.9720972097,97279.0,0.4050405041,,,0.4355,0.5645,,,,,,,,0.611,0.0,0.0,0.0,0.0,0.0
2009,Brown University,27804330.0,True,True,59,25,14,1,55,33,3,0,0.3076923076923077,6,0,0,6,1,0,217156.0,RI,Private,False,Northeast,0,217156.0,2009.0,0.1117,217156.0,2009.0,19.0,0.5300072307,,0.9652928416,103549.0,0.4403470716,,,0.477,0.523,,,,,,,,0.626,0.0,0.0,0.0,0.0,0.0
2009,Carnegie Mellon University,74973139.0,False,True,39,24,12,3,39,34,5,0,0.8852459016393442,-51,-8,-2,-43,-1,0,211440.0,PA,Private,False,Northeast,0,211440.0,2009.0,0.3626,211440.0,2009.0,19.0,0.4498094028,,0.9491740788,95576.0,0.3672172808,,,0.5898,0.4102,,,,,,,,0.75,0.0,0.0,0.0,0.0,0.0
