Year,Institution,AffiliationId,female_president,PrimarySample,total_members,male,female,unknown,total_ethnicity,white,poc,unknown_eth,board_turnover,male_change,female_change,unknown_change,white_change,poc_change,unknown_eth_change,StateSystem,carnegie_id_x,region,num_billionaires,betweenness,closeness,eigenvector,degree,strength,clustering,carnegie_id_y,year_x,admissions.admission_rate.overall,year_y,student.demographics.age_entry,student.demographics.female_share,student.demographics.married,student.demographics.dependent,student.demographics.avg_family_income,student.students_with_pell_grant,student.demographics.poverty_rate,student.demographics.unemployment,student.demographics.men,student.demographics.women,student.demographics.share_white.home_ZIP,student.demographics.share_black.home_ZIP,student.demographics.share_asian.home_ZIP,student.demographics.share_hispanic.home_ZIP,student.demographics.share_bachelors_degree_age25.home_ZIP,student.demographics.share_professional_degree_age25.home_ZIP,student.demographics.share_born_US.home_ZIP,student.demographics.faculty.women,carnegie_id,state,control
2005,Boston College,103531236.0,False,True,46,37,8,1,34,33,1,0,0.2594594594594595,0,3,-4,-6,0,0,False,164924.0,Northeast,0,0.0,0.0673211781206171,4.5273580379074443e-13,2.0,0.0345185185185185,0.0126034130377857,164924.0,2005.0,0.3065,2005.0,20.0,0.563204005,0.0122027534,0.7866082603,80831.0,0.2249687109,5.92999982833862,2.88000011444091,0.48,0.52,81.7200012207031,7.51000022888183,4.94999980926513,8.10000038146972,22.5100002288818,16.1599998474121,84.7399978637695,0.5858,164924.0,MA,Private
2005,Boston University,111088046.0,False,True,40,31,8,1,31,27,4,0,0.2594594594594595,-12,1,-2,-11,-1,0,False,164988.0,Northeast,1,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,164988.0,2005.0,0.5545,2005.0,20.0,0.6202592415,0.0123219715,0.9036645863,84047.0,0.2539606337,5.76999998092651,2.90000009536743,0.4082,0.5918,81.7099990844726,6.46999979019165,5.69999980926513,9.01000022888183,22.0100002288818,15.5299997329711,84.2900009155273,0.64,164988.0,MA,Private
2005,Brandeis University,6902469.0,False,True,56,42,13,1,44,42,2,0,0.2305882352941176,4,2,0,2,1,0,False,165015.0,Northeast,2,0.0,0.0807854137447405,3.240395098995042e-13,1.0,0.0114942528735632,0.0,165015.0,2005.0,0.4034,2005.0,19.0,0.5616161616,,0.9727272727,89359.0,0.3131313131,5.69999980926513,3.0,0.4448,0.5552,81.0699996948242,7.23999977111816,5.73999977111816,7.90999984741211,23.3500003814697,18.2199993133544,83.4199981689453,0.6264,165015.0,MA,Private
2005,Brown University,27804330.0,True,True,60,24,11,3,47,27,2,0,0.2625,1,2,2,5,0,0,False,217156.0,Northeast,1,0.0011879306248515,0.0840385176539247,3.836030246255391e-13,2.0,0.0218585762064022,0.0,217156.0,2005.0,0.1511,2005.0,19.0,0.5329218107,0.0082304527,0.9224965706,80717.0,0.340877915,7.26999998092651,3.27999997138977,0.4672,0.5328,78.1500015258789,8.61999988555908,5.46999979019165,11.5900001525878,22.0100002288818,16.5100002288818,83.9000015258789,0.6681,217156.0,RI,Private
2005,Carnegie Mellon University,74973139.0,False,True,100,81,16,3,69,64,5,0,0.1647058823529411,-8,6,-1,1,1,0,False,211440.0,Northeast,1,0.0043953433119505,0.0745341614906832,3.736568520367399e-13,3.0,0.0292778550414849,0.0,211440.0,2005.0,0.3889,2005.0,19.0,0.4106714628,0.0131894484,0.9160671463,82087.0,0.3033573141,5.90999984741211,2.98000001907348,0.6043,0.3957,79.7600021362304,8.28999996185302,6.73000001907348,7.48999977111816,22.2099990844726,16.0,85.0800018310547,0.747,211440.0,PA,Private
2005,Case Western Reserve University,58956616.0,False,True,43,35,6,2,33,31,2,0,0.2333333333333333,-9,0,0,-6,0,0,False,201645.0,Midwest,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,201645.0,2005.0,0.6809,2005.0,21.0,0.4785127958,0.0700144858,0.6576533076,57952.0,0.2554321584,6.44999980926513,3.00999999046325,0.5991,0.4009,83.4899978637695,10.5200004577636,2.86999988555908,3.47000002861023,19.25,12.1599998474121,92.3199996948242,0.6569,201645.0,OH,Private
2005,Catholic University Of America,84470341.0,False,True,47,37,5,5,38,36,2,0,0.3666666666666666,7,1,-4,3,1,0,False,131283.0,Northeast,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,131283.0,2005.0,0.8211,2005.0,21.0,0.5663976522,0.0300807043,0.8459280998,95007.0,0.2443140132,5.40000009536743,2.97000002861022,0.435,0.565,75.8499984741211,14.4799995422363,4.59000015258789,6.98000001907348,22.0400009155273,16.1299991607666,86.4700012207031,0.6366,131283.0,DC,Private
2005,Central Michigan University,1629065.0,False,True,10,7,3,0,7,4,3,0,0.4,2,1,0,2,2,0,False,169248.0,Midwest,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,169248.0,2005.0,0.7526,2005.0,21.0,0.5767808137,0.0497553991,0.8571769479,61823.0,0.5053096289,6.13999986648559,3.41000008583068,0.4289,0.5711,87.9899978637695,7.3600001335144,1.40999996662139,2.58999991416931,13.8999996185302,7.76000022888183,95.3399963378906,0.6103,169248.0,MI,Public
2005,Chapman University,185071736.0,False,True,48,37,10,1,35,32,3,0,0.1970149253731343,3,0,-1,3,0,0,False,111948.0,West,2,0.0,0.0585127996749288,2.760803514247836e-13,1.0,0.0099009900990099,0.0,111948.0,2005.0,0.5796,2005.0,28.0,0.678964253,0.3118698442,0.3959670027,57511.0,0.3361594867,8.3100004196167,4.0,0.4118,0.5882,69.870002746582,4.46999979019165,7.88999986648559,24.7099990844726,17.3400001525878,9.3100004196167,80.5800018310547,0.6136,111948.0,CA,Private
2005,Clark Atlanta University,52064589.0,False,True,35,20,13,2,20,17,3,0,0.303030303030303,4,6,0,6,1,0,False,138947.0,South,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,138947.0,2005.0,0.4661,2005.0,20.0,0.7466487936,0.0107238606,0.9043789097,44287.0,0.6818588025,12.079999923706,4.67000007629394,0.2743,0.7257,45.1699981689453,42.1599998474121,4.03000020980835,11.3900003433227,15.0600004196167,8.39000034332275,85.5100021362304,0.5612,138947.0,GA,Private
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,165334.0,Northeast,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,20.0,0.6459770115,0.0471264368,0.9126436782,69753.0,0.4137931034,6.48999977111816,2.97000002861022,0.4006,0.5994,85.620002746582,5.07000017166137,3.86999988555908,6.34000015258789,20.2600002288818,14.9600000381469,87.6299972534179,0.6339,165334.0,MA,Private
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,165334.0,West,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,20.0,0.6459770115,0.0471264368,0.9126436782,69753.0,0.4137931034,6.48999977111816,2.97000002861022,0.4006,0.5994,85.620002746582,5.07000017166137,3.86999988555908,6.34000015258789,20.2600002288818,14.9600000381469,87.6299972534179,0.6339,234933.0,WA,Public
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,165334.0,Northeast,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,20.0,0.6459770115,0.0471264368,0.9126436782,69753.0,0.4137931034,6.48999977111816,2.97000002861022,0.4006,0.5994,85.620002746582,5.07000017166137,3.86999988555908,6.34000015258789,20.2600002288818,14.9600000381469,87.6299972534179,0.4943,165334.0,MA,Private
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,165334.0,West,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,20.0,0.6459770115,0.0471264368,0.9126436782,69753.0,0.4137931034,6.48999977111816,2.97000002861022,0.4006,0.5994,85.620002746582,5.07000017166137,3.86999988555908,6.34000015258789,20.2600002288818,14.9600000381469,87.6299972534179,0.4943,234933.0,WA,Public
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,165334.0,Northeast,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,27.0,0.636313313,0.2424577913,0.3991143094,23872.0,0.8151120952,7.94999980926513,4.15999984741211,0.4136,0.5864,87.5699996948242,2.04999995231628,3.30999994277954,5.53999996185302,14.1800003051757,7.30999994277954,89.870002746582,0.6339,165334.0,MA,Private
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,165334.0,West,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,27.0,0.636313313,0.2424577913,0.3991143094,23872.0,0.8151120952,7.94999980926513,4.15999984741211,0.4136,0.5864,87.5699996948242,2.04999995231628,3.30999994277954,5.53999996185302,14.1800003051757,7.30999994277954,89.870002746582,0.6339,234933.0,WA,Public
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,165334.0,Northeast,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,27.0,0.636313313,0.2424577913,0.3991143094,23872.0,0.8151120952,7.94999980926513,4.15999984741211,0.4136,0.5864,87.5699996948242,2.04999995231628,3.30999994277954,5.53999996185302,14.1800003051757,7.30999994277954,89.870002746582,0.4943,165334.0,MA,Private
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,165334.0,West,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,27.0,0.636313313,0.2424577913,0.3991143094,23872.0,0.8151120952,7.94999980926513,4.15999984741211,0.4136,0.5864,87.5699996948242,2.04999995231628,3.30999994277954,5.53999996185302,14.1800003051757,7.30999994277954,89.870002746582,0.4943,234933.0,WA,Public
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,234933.0,Northeast,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,20.0,0.6459770115,0.0471264368,0.9126436782,69753.0,0.4137931034,6.48999977111816,2.97000002861022,0.4006,0.5994,85.620002746582,5.07000017166137,3.86999988555908,6.34000015258789,20.2600002288818,14.9600000381469,87.6299972534179,0.6339,165334.0,MA,Private
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,234933.0,West,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,20.0,0.6459770115,0.0471264368,0.9126436782,69753.0,0.4137931034,6.48999977111816,2.97000002861022,0.4006,0.5994,85.620002746582,5.07000017166137,3.86999988555908,6.34000015258789,20.2600002288818,14.9600000381469,87.6299972534179,0.6339,234933.0,WA,Public
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,234933.0,Northeast,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,20.0,0.6459770115,0.0471264368,0.9126436782,69753.0,0.4137931034,6.48999977111816,2.97000002861022,0.4006,0.5994,85.620002746582,5.07000017166137,3.86999988555908,6.34000015258789,20.2600002288818,14.9600000381469,87.6299972534179,0.4943,165334.0,MA,Private
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,234933.0,West,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,20.0,0.6459770115,0.0471264368,0.9126436782,69753.0,0.4137931034,6.48999977111816,2.97000002861022,0.4006,0.5994,85.620002746582,5.07000017166137,3.86999988555908,6.34000015258789,20.2600002288818,14.9600000381469,87.6299972534179,0.4943,234933.0,WA,Public
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,234933.0,Northeast,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,27.0,0.636313313,0.2424577913,0.3991143094,23872.0,0.8151120952,7.94999980926513,4.15999984741211,0.4136,0.5864,87.5699996948242,2.04999995231628,3.30999994277954,5.53999996185302,14.1800003051757,7.30999994277954,89.870002746582,0.6339,165334.0,MA,Private
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,234933.0,West,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,27.0,0.636313313,0.2424577913,0.3991143094,23872.0,0.8151120952,7.94999980926513,4.15999984741211,0.4136,0.5864,87.5699996948242,2.04999995231628,3.30999994277954,5.53999996185302,14.1800003051757,7.30999994277954,89.870002746582,0.6339,234933.0,WA,Public
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,234933.0,Northeast,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,27.0,0.636313313,0.2424577913,0.3991143094,23872.0,0.8151120952,7.94999980926513,4.15999984741211,0.4136,0.5864,87.5699996948242,2.04999995231628,3.30999994277954,5.53999996185302,14.1800003051757,7.30999994277954,89.870002746582,0.4943,165334.0,MA,Private
2005,Clark University,130785548.0,False,True,28,19,6,3,23,23,0,0,0.2736842105263158,8,-2,2,8,0,0,False,234933.0,West,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,165334.0,2005.0,0.6157,2005.0,27.0,0.636313313,0.2424577913,0.3991143094,23872.0,0.8151120952,7.94999980926513,4.15999984741211,0.4136,0.5864,87.5699996948242,2.04999995231628,3.30999994277954,5.53999996185302,14.1800003051757,7.30999994277954,89.870002746582,0.4943,234933.0,WA,Public
2005,Clarkson University,16944753.0,False,True,29,23,3,3,20,20,0,0,0.2947368421052631,-1,-1,1,2,0,0,False,190044.0,Northeast,0,0.0,0.0054347826086956,2.8252720108636613e-13,1.0,0.015625,0.0,190044.0,2005.0,0.8649,2005.0,19.0,0.2366957903,0.0095313741,0.9626687847,70817.0,0.3836378078,7.15999984741211,3.58999991416931,0.7557,0.2443,91.4100036621093,3.90000009536743,1.42999994754791,3.38000011444091,14.6499996185302,10.4300003051757,93.8099975585937,0.7943,190044.0,NY,Private
2005,Clemson University,8078737.0,False,True,70,37,4,8,49,28,1,0,0.3757575757575757,8,0,4,4,0,0,False,217882.0,South,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,217882.0,2005.0,0.6862,2005.0,20.0,0.4474100882,0.0271431803,0.9124632436,77468.0,0.3813616829,7.55000019073486,3.04999995231628,0.5442,0.4558,77.1699981689453,18.5499992370605,1.70000004768371,2.9300000667572,18.0599994659423,10.0,94.5199966430664,0.7074,217882.0,SC,Public
2005,College Of William And Mary,16285277.0,False,True,19,13,6,0,14,13,1,0,0.4,0,3,0,1,1,0,False,231624.0,South,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,231624.0,2005.0,0.3103,2005.0,20.0,0.5552427868,0.0225193526,0.9113300493,90121.0,0.2983814215,4.80000019073486,2.60999989509582,0.456,0.544,78.4100036621093,13.329999923706,4.21999979019165,4.75,22.0699996948242,14.7100000381469,89.5699996948242,0.6616,231624.0,VA,Public
2005,Colorado School Of Mines,167576493.0,False,True,8,7,0,1,6,6,0,0,0.3272727272727272,1,-2,1,1,0,0,False,126775.0,West,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,126775.0,2005.0,0.8465,2005.0,20.0,0.2188581315,0.0233564014,0.9230103806,66144.0,0.4299307958,5.17000007629394,2.63000011444091,0.7857,0.2143,86.4499969482422,2.86999988555908,2.32999992370605,12.1499996185302,21.8899993896484,11.2100000381469,92.0500030517578,0.8264,126775.0,CO,Public
2005,Columbia University,78577930.0,False,True,56,38,17,1,43,37,6,0,0.3050847457627119,20,13,-2,24,3,0,False,190150.0,Northeast,0,0.0,0.07682048546279,3.112226179972361e-13,2.0,0.0154524089306698,0.0072216862325911,190150.0,2005.0,0.1279,2005.0,23.0,0.5526315789,0.0566037736,0.4118669315,46826.0,0.2097815293,8.77999973297119,3.67000007629394,0.5206,0.4794,70.0899963378906,12.3100004196167,7.63000011444091,14.4200000762939,22.0900001525878,16.3999996185302,77.9400024414062,0.6294,190150.0,NY,Private
2005,Cornell University,205783295.0,False,True,67,46,19,2,48,42,6,0,0.3027027027027027,10,10,0,19,3,0,False,190415.0,Northeast,1,0.002791636968401,0.0782608695652173,4.570024867976907e-13,3.0,0.0351933091871172,0.0039497681068569,190415.0,2005.0,0.2708,2005.0,19.0,0.5038451997,0.01240387,0.9087075167,77174.0,0.3376333416,6.48999977111816,3.20000004768371,0.5022,0.4978,79.3199996948242,8.09000015258789,6.21000003814697,9.57999992370605,20.9899997711181,15.7200002670288,83.6600036621093,0.6925,190415.0,NY,Private
2005,Dartmouth College,107672454.0,False,True,18,13,4,1,8,7,1,0,0.36,0,0,1,-4,0,0,False,182670.0,Northeast,0,0.0,0.0863568215892054,5.114720977230046e-13,2.0,0.0347409404013177,0.0,182670.0,2005.0,0.1682,2005.0,20.0,0.5034782609,0.0147826087,0.8643478261,80586.0,0.34,6.80000019073486,3.1800000667572,0.5016,0.4984,79.0,8.0600004196167,5.19000005722045,9.47999954223632,22.1000003814697,15.4700002670288,85.3000030517578,0.6762,182670.0,NH,Private
2005,Drexel University,72816309.0,False,True,42,34,6,2,32,29,3,0,0.1285714285714285,10,0,0,6,2,0,False,212054.0,Northeast,0,0.0,0.0054347826086956,2.7885220735225106e-13,1.0,0.0149253731343283,0.0,212054.0,2005.0,0.8225,2005.0,22.0,0.4694430337,0.0700863382,0.707296428,67133.0,0.3026917217,6.46999979019165,3.28999996185302,0.5886,0.4114,78.5299987792968,13.1499996185302,4.21999979019165,5.11999988555908,18.5599994659423,11.75,89.4400024414062,0.6347,212054.0,PA,Private
2005,Duke University,170897317.0,False,True,37,23,12,2,24,21,3,0,0.2297872340425532,-5,-1,-6,1,0,0,False,198419.0,South,0,0.0,0.0054347826086956,2.755318840970827e-13,1.0,0.0142857142857142,0.0,198419.0,2005.0,0.2208,2005.0,21.0,0.5347871236,0.05192108,0.7341640706,73302.0,0.2393561786,6.34999990463257,3.01999998092651,0.5234,0.4766,76.370002746582,13.579999923706,4.51999998092651,8.61999988555908,22.9500007629394,15.0900001525878,86.5999984741211,0.6568,198419.0,NC,Private
2005,Duquesne University,165102784.0,False,True,36,24,5,7,28,27,1,0,0.2644067796610169,-7,-3,3,-2,-1,0,False,212106.0,Northeast,0,0.0,0.0582406471183013,2.912649093099143e-13,1.0,0.015267175572519,0.0,212106.0,2005.0,0.7994,2005.0,21.0,0.6028776978,0.0420863309,0.8510791367,71872.0,0.326618705,6.44999980926513,3.02999997138977,0.408,0.592,90.25,6.55999994277954,1.46000003814697,1.72000002861022,16.8099994659423,9.90999984741211,95.6399993896484,0.5967,212106.0,PA,Private
2005,Eastern Michigan University,138216421.0,False,True,8,5,3,0,6,5,1,0,0.2,-1,1,0,-1,1,0,False,169798.0,Midwest,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,169798.0,2005.0,0.7283,2005.0,22.0,0.5970710735,0.0909579471,0.6970307672,51627.0,0.5480317076,6.90000009536743,3.35999989509582,0.4016,0.5984,76.5999984741211,17.3999996185302,2.60999989509582,2.69000005722045,16.1100006103515,10.5699996948242,93.2300033569336,0.5254,169798.0,MI,Public
2005,Emory University,150468666.0,False,True,35,30,4,1,17,17,0,0,0.2486486486486486,-2,-3,-2,-3,0,0,False,139658.0,South,0,0.0,0.0054347826086956,2.755318840970827e-13,1.0,0.0142857142857142,0.0,139658.0,2005.0,0.386,2005.0,21.0,0.6459781529,0.046673287,0.7775571003,75678.0,0.319265144,6.05999994277954,2.91000008583068,0.4205,0.5795,74.8600006103515,15.8900003433227,4.38999986648559,7.48000001907348,23.4099998474121,14.4099998474121,86.8600006103515,0.6463,139658.0,GA,Private
2005,Florida Institute Of Technology,106959904.0,False,True,33,29,3,1,23,20,3,0,0.14,8,-2,0,5,1,0,False,133881.0,South,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,133881.0,2005.0,0.8239,2005.0,20.0,0.3438596491,0.0377192982,0.9096491228,69550.0,0.4210526316,6.17999982833862,2.88000011444091,0.6885,0.3115,84.5100021362304,8.35000038146972,2.4300000667572,8.43000030517578,16.9899997711181,9.75,89.1699981689453,0.8095,133881.0,FL,Private
2005,Fordham University,164389053.0,False,True,40,33,6,1,27,25,2,0,0.3510204081632653,2,0,1,3,2,0,False,191241.0,Northeast,0,0.0090282727488714,0.0875646093037397,4.703157530899524e-13,4.0,0.037812950724388,0.0013627682944054,191241.0,2005.0,0.504,2005.0,20.0,0.6455660108,0.0188195038,0.9187339607,75456.0,0.4242942686,9.07999992370605,3.64000010490417,0.4113,0.5887,71.5500030517578,12.3800001144409,5.65999984741211,15.619999885559,19.0699996948242,13.6999998092651,77.7699966430664,0.604,191241.0,NY,Private
2005,George Mason University,162714631.0,False,True,18,13,4,1,13,10,3,0,0.4,2,1,1,0,3,0,False,232186.0,South,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,232186.0,2005.0,0.6882,2005.0,22.0,0.576484601,0.0964777948,0.7032499575,57565.0,0.5189722648,4.01000022888183,2.19000005722045,0.4799,0.5201,72.1100006103515,12.539999961853,8.05000019073486,9.10000038146972,25.3799991607666,17.4899997711181,81.0100021362304,0.621,232186.0,VA,Public
2005,George Washington University,193531525.0,False,True,34,22,11,1,23,21,2,0,0.2857142857142857,-10,2,-2,-5,2,0,False,131469.0,West,0,0.0,0.0054347826086956,3.290713970701696e-13,1.0,0.0238095238095238,0.0,131469.0,2005.0,0.3833,2005.0,20.0,0.5703051274,0.0276816609,0.8691412394,81381.0,0.2664359862,5.53999996185302,2.95000004768371,0.4397,0.5603,78.7099990844726,9.76000022888183,5.51999998092651,8.35000038146972,23.1499996185302,16.6000003814697,84.8399963378906,0.64,131469.0,DC,Private
2005,Georgetown University,184565670.0,False,True,47,38,7,2,25,23,2,0,0.3489361702127659,8,4,0,4,-1,0,False,131496.0,Northeast,0,0.005583273936802,0.1009817671809256,6.913158355425054e-13,6.0,0.0757715045893309,0.0008139263744344,131496.0,2005.0,0.215,2005.0,21.0,0.5434173669,0.0380152061,0.6570628251,68483.0,0.2072829132,6.53999996185302,3.08999991416931,0.4602,0.5398,75.3499984741211,11.4399995803833,5.90999984741211,11.0299997329711,22.9200000762939,17.1599998474121,83.2300033569336,0.584,131496.0,DC,Private
2005,Harvard University,136199984.0,False,True,43,16,12,1,27,15,1,0,0.3777777777777777,2,4,1,2,0,0,False,166027.0,Northeast,1,0.0026728439059158,0.0802675585284281,5.055645285090885e-13,3.0,0.0423567160156504,0.0056169509669578,166027.0,2005.0,0.0891,2005.0,23.0,0.5334346505,0.0505319149,0.4065349544,48179.0,0.2344224924,7.76999998092651,3.46000003814697,0.511,0.489,74.0800018310547,10.2799997329711,7.40000009536743,11.9099998474121,22.8099994659423,17.3999996185302,81.3099975585937,0.6857,166027.0,MA,Private
2005,Hofstra University,139290212.0,False,True,31,25,6,0,23,20,3,0,0.2,1,-2,0,-3,1,0,False,191649.0,Northeast,0,0.0,0.07682048546279,3.3529307994650173e-13,2.0,0.0190535271180432,0.0082820422443946,191649.0,2005.0,0.6651,2005.0,20.0,0.5612886328,0.0214772132,0.8826610791,71280.0,0.4101623887,5.65999984741211,2.99000000953674,0.4645,0.5355,77.4899978637695,11.4300003051757,4.65000009536743,9.80000019073486,18.4699993133544,12.9499998092651,82.3600006103515,0.5958,191649.0,NY,Private
2005,Howard University,137853757.0,False,True,27,18,6,3,15,14,1,0,0.272,5,3,0,6,-1,0,False,131520.0,Northeast,0,0.0,0.0723799949736114,3.332702412984134e-13,1.0,0.0135135135135135,0.0,131520.0,2005.0,0.4691,2005.0,21.0,0.6770959903,0.0355407047,0.8238153098,50379.0,0.5762454435,10.5500001907348,4.42999982833862,0.3315,0.6685,45.0,42.1699981689453,4.48999977111816,10.7799997329711,16.9599990844726,10.9499998092651,83.8399963378906,0.5924,131520.0,DC,Private
2005,Illinois Institute Of Technology,180949307.0,False,True,61,50,7,4,34,32,2,0,0.1974683544303797,-1,0,-2,-13,2,0,False,145725.0,Midwest,0,0.0,0.0680529300567107,2.701303459269531e-13,1.0,0.0091743119266055,0.0,145725.0,2005.0,0.6317,2005.0,21.0,0.3225499524,0.0523311132,0.7297811608,54941.0,0.4110371075,6.59000015258789,3.41000008583068,0.7469,0.2531,75.6800003051757,10.369999885559,5.61999988555908,11.9399995803833,19.5400009155273,11.4099998474121,83.7300033569336,0.7749,145725.0,IL,Private
2005,Illinois State University,47301684.0,True,True,8,4,3,1,6,5,1,0,0.2153846153846154,-1,1,1,-1,0,0,False,145813.0,Midwest,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,145813.0,2005.0,0.7711,2005.0,20.0,0.5852968897,0.0381042144,0.869395449,69423.0,0.3912750774,5.01999998092651,3.20000004768371,0.4247,0.5753,84.7900009155273,8.14999961853027,3.00999999046325,6.01999998092651,18.7800006866455,9.89999961853027,91.620002746582,0.5609,145813.0,IL,Public
2005,Indiana State University,86420138.0,False,True,9,6,3,0,5,5,0,0,0.4,-1,2,0,0,0,0,False,151324.0,Midwest,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,151324.0,2005.0,0.7997,2005.0,22.0,0.5449777078,0.0831366378,0.7791765014,48195.0,0.5738263834,7.65999984741211,3.41000008583068,0.4848,0.5152,88.6500015258789,7.84999990463257,0.91000002622604,2.65000009536743,11.4499998092651,7.19999980926513,96.9700012207031,0.5977,151324.0,IN,Public
2005,James Madison University,11883440.0,False,True,17,10,4,3,11,9,2,0,0.4,-1,-1,2,1,0,0,False,232423.0,South,0,0.0,0.0,2.1043888718288773e-13,0.0,0.0,0.0,232423.0,2005.0,0.6309,2005.0,19.0,0.6300768386,0.013611416,0.9488474204,86572.0,0.2922063666,4.65999984741211,2.39000010490417,0.3939,0.6061,81.6399993896484,11.1099996566772,3.65000009536743,4.15999984741211,20.9099998474121,13.3900003433227,90.7399978637695,0.5842,232423.0,VA,Public
2005,Johns Hopkins University,145311948.0,False,True,72,51,12,9,42,40,2,0,0.2222222222222222,7,1,-2,5,-2,0,False,162928.0,South,1,0.0070087906866239,0.0948616600790513,3.530483959939584e-13,2.0,0.0158817421049416,0.0,162928.0,2005.0,0.3509,2005.0,23.0,0.5858453473,0.0856269113,0.5902140673,66457.0,0.1896024465,6.17999982833862,3.03999996185302,0.5007,0.4993,75.6999969482422,12.4600000381469,6.07000017166137,7.73999977111816,22.5400009155273,16.0200004577636,85.8099975585937,0.6407,162928.0,MD,Private
2005,Lehigh University,186143895.0,False,True,33,25,6,2,17,15,2,0,0.3024390243902439,-3,-3,1,-8,1,0,False,213543.0,Northeast,0,0.0,0.0054347826086956,3.1394256763502974e-13,1.0,0.0212765957446808,0.0,213543.0,2005.0,0.4133,2005.0,19.0,0.4236453202,,0.9922589726,99851.0,0.2617874736,4.03999996185302,2.61999988555908,0.5919,0.4081,87.2799987792968,5.03999996185302,4.17000007629394,4.94000005722045,22.0400009155273,15.0699996948242,89.1399993896484,0.7299,213543.0,PA,Private
