Id,Label,Year,Interlock_Count,AffiliationId,female_president
University Of Arizona,University Of Arizona,1999,16,138006243.0,False
University Of Chicago,University Of Chicago,1999,5,40347166.0,False
University Of Cincinnati,University Of Cincinnati,1999,30,63135867.0,False
University Of Connecticut,University Of Connecticut,1999,1,140172145.0,False
University Of Delaware,University Of Delaware,1999,2,86501945.0,False
University Of Idaho,University Of Idaho,1999,2,155093810.0,False
University Of Illinois At Urbana Champaign,University Of Illinois At Urbana Champaign,1999,1,157725225.0,False
University Of Iowa,University Of Iowa,1999,9,126307644.0,True
University Of Kansas,University Of Kansas,1999,17,146416000.0,False
University Of Mississippi,University Of Mississippi,1999,19,368840534.0,False
University Of New Mexico,University Of New Mexico,1999,1,169521973.0,False
University Of North Carolina At Greensboro,University Of North Carolina At Greensboro,1999,1,169335092.0,True
University Of North Texas,University Of North Texas,1999,1,123534392.0,False
University Of Notre Dame,University Of Notre Dame,1999,3,107639228.0,False
University Of Oklahoma,University Of Oklahoma,1999,5,8692664.0,False
University Of Pittsburgh,University Of Pittsburgh,1999,3,170201317.0,False
University Of Rochester,University Of Rochester,1999,3,5388228.0,False
University Of South Alabama,University Of South Alabama,1999,2,83809506.0,False
University Of South Dakota,University Of South Dakota,1999,4,189957204.0,False
University Of Southern California,University Of Southern California,1999,2,1174212.0,False
University Of Southern Mississippi,University Of Southern Mississippi,1999,20,44854399.0,False
University Of St Thomas Minnesota,University Of St Thomas Minnesota,1999,2,161515732.0,False
University Of Tulsa,University Of Tulsa,1999,2,87208437.0,False
University Of Utah,University Of Utah,1999,14,223532165.0,False
Utah State University,Utah State University,1999,14,121980950.0,False
Villanova University,Villanova University,1999,1,7863295.0,False
Wake Forest University,Wake Forest University,1999,1,47251452.0,False
West Chester University Of Pennsylvania,West Chester University Of Pennsylvania,1999,2,161171246.0,True
West Virginia University,West Virginia University,1999,16,12097938.0,False
Wichita State University,Wichita State University,1999,17,39587148.0,False
Widener University,Widener University,1999,1,138659443.0,False
Worcester Polytechnic Institute,Worcester Polytechnic Institute,1999,1,107077323.0,False
Yale University,Yale University,1999,1,32971472.0,False
