Source,Target,Type,Weight,Year
University Of Chicago,Tufts University,Undirected,1,2008
Union Institute,Union Institute & University,Undirected,1,2008
Union Institute,Union Institute & University,Undirected,1,2008
State University Of New York At Albany,University At Albany Suny,Undirected,1,2008
State University Of New York At Albany,University At Albany Suny,Undirected,1,2008
State University Of New York At Buffalo,University At Buffalo State University Of New York,Undirected,1,2008
Case Western Reserve University,University Of Akron,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Rockefeller University,University Of Chicago,Undirected,1,2008
Tufts University,University Of Chicago,Undirected,1,2008
Duke University,University Of Chicago,Undirected,1,2008
Johns Hopkins University,University Of Chicago,Undirected,1,2008
Carnegie Mellon University,University Of Chicago,Undirected,1,2008
Illinois Institute Of Technology,University Of Chicago,Undirected,1,2008
Princeton University,University Of Chicago,Undirected,1,2008
Illinois Institute Of Technology,University Of Connecticut,Undirected,1,2008
Yale University,University Of Connecticut,Undirected,1,2008
Marquette University,University Of Dayton,Undirected,1,2008
Tufts University,University Of Delaware,Undirected,1,2008
Idaho State University,University Of Idaho,Undirected,1,2008
Boise State University,University Of Idaho,Undirected,1,2008
Idaho State University,University Of Idaho,Undirected,1,2008
Boise State University,University Of Idaho,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Wichita State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Wichita State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Wichita State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Wichita State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Tufts University,University Of New Mexico,Undirected,1,2008
Depaul University,University Of North Carolina At Charlotte,Undirected,1,2008
Wake Forest University,University Of North Carolina At Charlotte,Undirected,1,2008
Michigan State University,University Of Notre Dame,Undirected,1,2008
Creighton University,University Of Notre Dame,Undirected,1,2008
New Jersey Institute Of Technology,University Of Notre Dame,Undirected,1,2008
Oklahoma State University,University Of Oklahoma,Undirected,1,2008
Oklahoma State University,University Of Oklahoma,Undirected,1,2008
Oklahoma State University,University Of Oklahoma,Undirected,1,2008
Oklahoma State University,University Of Oklahoma,Undirected,1,2008
Oklahoma State University,University Of Oklahoma,Undirected,1,2008
Pennsylvania State University,University Of Pennsylvania,Undirected,1,2008
University Of Pittsburgh,University Of Pennsylvania,Undirected,1,2008
Temple University,University Of Pennsylvania,Undirected,1,2008
Rockefeller University,University Of Pennsylvania,Undirected,1,2008
University Of North Carolina At Charlotte,University Of Pennsylvania,Undirected,1,2008
Pennsylvania State University,University Of Pittsburgh,Undirected,1,2008
University Of Pennsylvania,University Of Pittsburgh,Undirected,1,2008
Temple University,University Of Pittsburgh,Undirected,1,2008
Carnegie Mellon University,University Of Pittsburgh,Undirected,1,2008
Hofstra University,University Of Pittsburgh,Undirected,1,2008
Cornell University,University Of Pittsburgh,Undirected,1,2008
Pennsylvania State University,University Of Pittsburgh,Undirected,1,2008
Carnegie Mellon University,University Of Pittsburgh,Undirected,1,2008
Carnegie Mellon University,University Of Pittsburgh,Undirected,1,2008
Wake Forest University,University Of San Diego,Undirected,1,2008
Chapman University,University Of San Diego,Undirected,1,2008
Auburn University,University Of South Alabama,Undirected,1,2008
South Dakota State University,University Of South Dakota,Undirected,1,2008
South Dakota State University,University Of South Dakota,Undirected,1,2008
South Dakota State University,University Of South Dakota,Undirected,1,2008
South Dakota State University,University Of South Dakota,Undirected,1,2008
South Dakota State University,University Of South Dakota,Undirected,1,2008
South Dakota State University,University Of South Dakota,Undirected,1,2008
South Dakota State University,University Of South Dakota,Undirected,1,2008
South Dakota State University,University Of South Dakota,Undirected,1,2008
South Dakota State University,University Of South Dakota,Undirected,1,2008
California Institute Of Technology,University Of Southern California,Undirected,1,2008
Loyola Marymount University,University Of Southern California,Undirected,1,2008
Ball State University,University Of Southern California,Undirected,1,2008
Cornell University,University Of Southern California,Undirected,1,2008
Vanderbilt University,University Of St Thomas Minnesota,Undirected,1,2008
University Of Notre Dame,University Of St Thomas Minnesota,Undirected,1,2008
Catholic University Of America,University Of St Thomas Minnesota,Undirected,1,2008
Seton Hall University,University Of St Thomas Minnesota,Undirected,1,2008
Georgetown University,University Of St Thomas Minnesota,Undirected,1,2008
Marquette University,University Of St Thomas Minnesota,Undirected,1,2008
Cornell University,University Of Tulsa,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Utah State University,University Of Utah,Undirected,1,2008
Virginia Polytechnic Institute And State University,University Of Virginia,Undirected,1,2008
Virginia Polytechnic Institute And State University,University Of Virginia,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
New School University,Utah State University,Undirected,1,2008
University Of California Los Angeles,Utah State University,Undirected,1,2008
Auburn University,Utah State University,Undirected,1,2008
Yale University,Utah State University,Undirected,1,2008
Duquesne University,Utah State University,Undirected,1,2008
Georgetown University,Utah State University,Undirected,1,2008
University Of Texas At Brownsville/Texas Southmost College,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
University Of Utah,Utah State University,Undirected,1,2008
New York University,Vanderbilt University,Undirected,1,2008
University Of St Thomas Minnesota,Vanderbilt University,Undirected,1,2008
University Of Notre Dame,Vanderbilt University,Undirected,1,2008
New York University,Virginia Commonwealth University,Undirected,1,2008
George Washington University,Washington State University,Undirected,1,2008
Indiana University Of Pennsylvania,West Chester University Of Pennsylvania,Undirected,1,2008
Marshall University,West Virginia University,Undirected,1,2008
Lehigh University,West Virginia University,Undirected,1,2008
Kansas State University,Wichita State University,Undirected,1,2008
University Of Kansas,Wichita State University,Undirected,1,2008
Kansas State University,Wichita State University,Undirected,1,2008
University Of Kansas,Wichita State University,Undirected,1,2008
Kansas State University,Wichita State University,Undirected,1,2008
University Of Kansas,Wichita State University,Undirected,1,2008
Kansas State University,Wichita State University,Undirected,1,2008
University Of Kansas,Wichita State University,Undirected,1,2008
Kansas State University,Wichita State University,Undirected,1,2008
University Of Kansas,Wichita State University,Undirected,1,2008
Kansas State University,Wichita State University,Undirected,1,2008
University Of Kansas,Wichita State University,Undirected,1,2008
Kansas State University,Wichita State University,Undirected,1,2008
University Of Kansas,Wichita State University,Undirected,1,2008
Kansas State University,Wichita State University,Undirected,1,2008
University Of Kansas,Wichita State University,Undirected,1,2008
Kansas State University,Wichita State University,Undirected,1,2008
University Of Kansas,Wichita State University,Undirected,1,2008
University Of Pennsylvania,Widener University,Undirected,1,2008
Boston College,Worcester Polytechnic Institute,Undirected,1,2008
Massachusetts Institute Of Technology,Yale University,Undirected,1,2008
University Of Connecticut,Yale University,Undirected,1,2008
Stanford University,Yale University,Undirected,1,2008
Johns Hopkins University,Yeshiva University,Undirected,1,2008
Boston College,Yeshiva University,Undirected,1,2008
Fordham University,Yeshiva University,Undirected,1,2008
Rockefeller University,Yeshiva University,Undirected,1,2008
New York University,Yeshiva University,Undirected,1,2008
Cornell University,Yeshiva University,Undirected,1,2008
Columbia University,Yeshiva University,Undirected,1,2008
