Id,Label,Year,Interlock_Count,AffiliationId,female_president
University Of Arizona,University Of Arizona,2011,175,138006243.0,unknown
University Of Chicago,University Of Chicago,2011,77,40347166.0,False
University Of Cincinnati,University Of Cincinnati,2011,53,63135867.0,unknown
University Of Connecticut,University Of Connecticut,2011,31,140172145.0,False
University Of Dayton,University Of Dayton,2011,4,127591826.0,False
University Of Delaware,University Of Delaware,2011,13,86501945.0,False
University Of Idaho,University Of Idaho,2011,50,155093810.0,unknown
University Of Illinois At Urbana Champaign,University Of Illinois At Urbana Champaign,2011,1,157725225.0,unknown
University Of Iowa,University Of Iowa,2011,69,126307644.0,unknown
University Of Kansas,University Of Kansas,2011,152,146416000.0,unknown
University Of Massachusetts Worcester,University Of Massachusetts Worcester,2011,9,166722992.0,unknown
University Of Miami,University Of Miami,2011,4,145608581.0,True
University Of Michigan,University Of Michigan,2011,13,27837315.0,True
University Of Mississippi,University Of Mississippi,2011,52,368840534.0,unknown
University Of New Mexico,University Of New Mexico,2011,11,169521973.0,False
University Of North Carolina At Charlotte,University Of North Carolina At Charlotte,2011,5,102149020.0,unknown
University Of North Carolina At Greensboro,University Of North Carolina At Greensboro,2011,10,169335092.0,unknown
University Of North Texas,University Of North Texas,2011,2,123534392.0,unknown
University Of Notre Dame,University Of Notre Dame,2011,33,107639228.0,False
University Of Oklahoma,University Of Oklahoma,2011,54,8692664.0,unknown
University Of Pacific,University Of Pacific,2011,2,119942576.0,True
University Of Pittsburgh,University Of Pittsburgh,2011,69,170201317.0,False
University Of Rochester,University Of Rochester,2011,10,5388228.0,unknown
University Of San Diego,University Of San Diego,2011,18,160856358.0,True
University Of South Alabama,University Of South Alabama,2011,14,83809506.0,False
University Of South Carolina,University Of South Carolina,2011,1,155781252.0,False
University Of South Dakota,University Of South Dakota,2011,67,189957204.0,unknown
University Of Southern California,University Of Southern California,2011,31,1174212.0,False
University Of Southern Mississippi,University Of Southern Mississippi,2011,54,44854399.0,unknown
University Of St Thomas Minnesota,University Of St Thomas Minnesota,2011,39,161515732.0,False
University Of Texas At Brownsville/Texas Southmost College,University Of Texas At Brownsville/Texas Southmost College,2011,14,2802326326.0,unknown
University Of Tulsa,University Of Tulsa,2011,13,87208437.0,False
University Of Utah,University Of Utah,2011,150,223532165.0,unknown
University Of Virginia,University Of Virginia,2011,17,51556381.0,True
University Of Washington,University Of Washington,2011,1,201448701.0,True
Utah State University,Utah State University,2011,157,121980950.0,unknown
Vanderbilt University,Vanderbilt University,2011,17,200719446.0,False
Villanova University,Villanova University,2011,11,7863295.0,False
Virginia Commonwealth University,Virginia Commonwealth University,2011,5,184840846.0,False
Virginia Polytechnic Institute And State University,Virginia Polytechnic Institute And State University,2011,31,859038795.0,False
Wake Forest University,Wake Forest University,2011,9,47251452.0,False
Washington State University,Washington State University,2011,6,72951846.0,False
Washington University,Washington University,2011,2,204465549.0,False
West Chester University Of Pennsylvania,West Chester University Of Pennsylvania,2011,12,161171246.0,unknown
West Virginia University,West Virginia University,2011,56,12097938.0,False
Wichita State University,Wichita State University,2011,147,39587148.0,unknown
Widener University,Widener University,2011,13,138659443.0,False
Worcester Polytechnic Institute,Worcester Polytechnic Institute,2011,18,107077323.0,False
Yale University,Yale University,2011,42,32971472.0,False
Yeshiva University,Yeshiva University,2011,53,19772626.0,False
Rockefeller University,Rockefeller University,2011,113,83399316.0,False
Saint Louis University,Saint Louis University,2011,3,47838141.0,False
Southern Illinois University System,Southern Illinois University System,2011,20,2801502357.0,False
Southern Methodist University,Southern Methodist University,2011,5,178169726.0,False
Stevens Institute Of Technology,Stevens Institute Of Technology,2011,5,108468826.0,False
Tennessee State University,Tennessee State University,2011,473,75256744.0,unknown
Tennessee Technological University,Tennessee Technological University,2011,464,63920570.0,unknown
University At Albany Suny,University At Albany Suny,2011,12,392282.0,unknown
University Of Memphis,University Of Memphis,2011,460,94658018.0,unknown
University Of Pennsylvania,University Of Pennsylvania,2011,54,79576946.0,True
University Of San Francisco,University Of San Francisco,2011,6,76766440.0,False
Florida Agricultural And Mechanical University,Florida Agricultural And Mechanical University,2011,2,8248082.0,unknown
Florida State University,Florida State University,2011,3,103163165.0,unknown
Montana State University Bozeman,Montana State University Bozeman,2011,10,23732399.0,unknown
State University Of New York Stony Brook,State University Of New York Stony Brook,2011,8,59553526.0,unknown
Union Institute & University,Union Institute & University,2011,15,204669301.0,False
University At Buffalo State University Of New York,University At Buffalo State University Of New York,2011,3,63190737.0,unknown
New School,New School,2011,193,102179633.0,False
University Of California Los Angeles,University Of California Los Angeles,2011,7,161318765.0,unknown
Baylor College Of Medicine,Baylor College Of Medicine,2011,26,181547552.0,False
Boise State University,Boise State University,2011,27,120156002.0,unknown
Montana State University,Montana State University,2011,10,23732399.0,unknown
Northeastern University,Northeastern University,2011,4,12912129.0,False
Northwestern University,Northwestern University,2011,13,111979921.0,False
North Dakota State University,North Dakota State University,2011,2,57328836.0,False
Virginia Tech,Virginia Tech,2011,22,859038795.0,False
Polytechnic Institute Of New York University,Polytechnic Institute Of New York University,2011,24,57206974.0,False
