Source,Target,Type,Weight,Year
University Of San Diego,Wake Forest University,Undirected,1,2005
George Washington University,Washington State University,Undirected,1,2005
Cleveland State University,Washington University,Undirected,1,2005
Indiana University Of Pennsylvania,West Chester University Of Pennsylvania,Undirected,1,2005
Indiana University Of Pennsylvania,West Chester University Of Pennsylvania,Undirected,1,2005
Marshall University,West Virginia University,Undirected,1,2005
Lehigh University,West Virginia University,Undirected,1,2005
University Of Kansas,Wichita State University,Undirected,1,2005
Kansas State University,Wichita State University,Undirected,1,2005
University Of Kansas,Wichita State University,Undirected,1,2005
Kansas State University,Wichita State University,Undirected,1,2005
University Of Kansas,Wichita State University,Undirected,1,2005
Kansas State University,Wichita State University,Undirected,1,2005
University Of Kansas,Wichita State University,Undirected,1,2005
Kansas State University,Wichita State University,Undirected,1,2005
University Of Kansas,Wichita State University,Undirected,1,2005
University Of Kansas,Wichita State University,Undirected,1,2005
Kansas State University,Wichita State University,Undirected,1,2005
University Of Kansas,Wichita State University,Undirected,1,2005
Kansas State University,Wichita State University,Undirected,1,2005
University Of Kansas,Wichita State University,Undirected,1,2005
Kansas State University,Wichita State University,Undirected,1,2005
University Of Kansas,Wichita State University,Undirected,1,2005
Massachusetts Institute Of Technology,Yale University,Undirected,1,2005
New School University,Yale University,Undirected,1,2005
Georgetown University,Yale University,Undirected,1,2005
University Of Texas At Brownsville/Texas Southmost College,Yale University,Undirected,1,2005
Auburn University,Yale University,Undirected,1,2005
Stanford University,Yale University,Undirected,1,2005
Boston College,Yeshiva University,Undirected,1,2005
Boston College,Yeshiva University,Undirected,1,2005
Fordham University,Yeshiva University,Undirected,1,2005
Hofstra University,Yeshiva University,Undirected,1,2005
Massachusetts Institute Of Technology,Yeshiva University,Undirected,1,2005
New York University,Yeshiva University,Undirected,1,2005
Columbia University,Yeshiva University,Undirected,1,2005
