Source,Target,Type,Weight,Year
Tennessee State University,Tennessee Technological University,Undirected,1,2009
East Tennessee State University,Tennessee Technological University,Undirected,1,2009
Pennsylvania State University,Thomas Jefferson University,Undirected,1,2009
Widener University,Thomas Jefferson University,Undirected,1,2009
Drexel University,Thomas Jefferson University,Undirected,1,2009
Brown University,Tufts University,Undirected,1,2009
Union Institute,Union Institute & University,Undirected,1,2009
Union Institute,Union Institute & University,Undirected,1,2009
Northern Arizona University,University Of Arizona,Undirected,1,2009
Arizona State University,University Of Arizona,Undirected,1,2009
Northern Arizona University,University Of Arizona,Undirected,1,2009
Arizona State University,University Of Arizona,Undirected,1,2009
Northern Arizona University,University Of Arizona,Undirected,1,2009
Arizona State University,University Of Arizona,Undirected,1,2009
Northern Arizona University,University Of Arizona,Undirected,1,2009
Arizona State University,University Of Arizona,Undirected,1,2009
Northern Arizona University,University Of Arizona,Undirected,1,2009
Arizona State University,University Of Arizona,Undirected,1,2009
Northern Arizona University,University Of Arizona,Undirected,1,2009
Arizona State University,University Of Arizona,Undirected,1,2009
Northern Arizona University,University Of Arizona,Undirected,1,2009
Arizona State University,University Of Arizona,Undirected,1,2009
Northern Arizona University,University Of Arizona,Undirected,1,2009
Arizona State University,University Of Arizona,Undirected,1,2009
Northern Arizona University,University Of Arizona,Undirected,1,2009
Arizona State University,University Of Arizona,Undirected,1,2009
Northern Arizona University,University Of Arizona,Undirected,1,2009
Arizona State University,University Of Arizona,Undirected,1,2009
Northern Arizona University,University Of Arizona,Undirected,1,2009
Arizona State University,University Of Arizona,Undirected,1,2009
Rockefeller University,University Of Chicago,Undirected,1,2009
Tufts University,University Of Chicago,Undirected,1,2009
Duke University,University Of Chicago,Undirected,1,2009
Johns Hopkins University,University Of Chicago,Undirected,1,2009
Carnegie Mellon University,University Of Chicago,Undirected,1,2009
Illinois Institute Of Technology,University Of Chicago,Undirected,1,2009
Princeton University,University Of Chicago,Undirected,1,2009
Illinois Institute Of Technology,University Of Connecticut,Undirected,1,2009
Yale University,University Of Connecticut,Undirected,1,2009
Tufts University,University Of Delaware,Undirected,1,2009
Idaho State University,University Of Idaho,Undirected,1,2009
Boise State University,University Of Idaho,Undirected,1,2009
Idaho State University,University Of Idaho,Undirected,1,2009
Boise State University,University Of Idaho,Undirected,1,2009
Idaho State University,University Of Idaho,Undirected,1,2009
Boise State University,University Of Idaho,Undirected,1,2009
Idaho State University,University Of Idaho,Undirected,1,2009
Boise State University,University Of Idaho,Undirected,1,2009
Idaho State University,University Of Idaho,Undirected,1,2009
Boise State University,University Of Idaho,Undirected,1,2009
Idaho State University,University Of Idaho,Undirected,1,2009
Iowa State University,University Of Iowa,Undirected,1,2009
Iowa State University,University Of Iowa,Undirected,1,2009
Iowa State University,University Of Iowa,Undirected,1,2009
Iowa State University,University Of Iowa,Undirected,1,2009
Iowa State University,University Of Iowa,Undirected,1,2009
Iowa State University,University Of Iowa,Undirected,1,2009
Iowa State University,University Of Iowa,Undirected,1,2009
Iowa State University,University Of Iowa,Undirected,1,2009
Kansas State University,University Of Kansas,Undirected,1,2009
Wichita State University,University Of Kansas,Undirected,1,2009
Kansas State University,University Of Kansas,Undirected,1,2009
Kansas State University,University Of Kansas,Undirected,1,2009
Wichita State University,University Of Kansas,Undirected,1,2009
Kansas State University,University Of Kansas,Undirected,1,2009
Wichita State University,University Of Kansas,Undirected,1,2009
Kansas State University,University Of Kansas,Undirected,1,2009
Wichita State University,University Of Kansas,Undirected,1,2009
Kansas State University,University Of Kansas,Undirected,1,2009
Wichita State University,University Of Kansas,Undirected,1,2009
Kansas State University,University Of Kansas,Undirected,1,2009
Wichita State University,University Of Kansas,Undirected,1,2009
Kansas State University,University Of Kansas,Undirected,1,2009
Wichita State University,University Of Kansas,Undirected,1,2009
Kansas State University,University Of Kansas,Undirected,1,2009
Wichita State University,University Of Kansas,Undirected,1,2009
Kansas State University,University Of Kansas,Undirected,1,2009
Wichita State University,University Of Kansas,Undirected,1,2009
Middle Tennessee State University,University Of Memphis,Undirected,1,2009
Tennessee State University,University Of Memphis,Undirected,1,2009
East Tennessee State University,University Of Memphis,Undirected,1,2009
Tennessee Technological University,University Of Memphis,Undirected,1,2009
Middle Tennessee State University,University Of Memphis,Undirected,1,2009
Tennessee Technological University,University Of Memphis,Undirected,1,2009
Tennessee State University,University Of Memphis,Undirected,1,2009
East Tennessee State University,University Of Memphis,Undirected,1,2009
Middle Tennessee State University,University Of Memphis,Undirected,1,2009
Tennessee Technological University,University Of Memphis,Undirected,1,2009
Tennessee State University,University Of Memphis,Undirected,1,2009
East Tennessee State University,University Of Memphis,Undirected,1,2009
Middle Tennessee State University,University Of Memphis,Undirected,1,2009
Tennessee Technological University,University Of Memphis,Undirected,1,2009
Tennessee State University,University Of Memphis,Undirected,1,2009
East Tennessee State University,University Of Memphis,Undirected,1,2009
Middle Tennessee State University,University Of Memphis,Undirected,1,2009
Tennessee Technological University,University Of Memphis,Undirected,1,2009
Tennessee State University,University Of Memphis,Undirected,1,2009
East Tennessee State University,University Of Memphis,Undirected,1,2009
Middle Tennessee State University,University Of Memphis,Undirected,1,2009
Middle Tennessee State University,University Of Memphis,Undirected,1,2009
Tennessee State University,University Of Memphis,Undirected,1,2009
East Tennessee State University,University Of Memphis,Undirected,1,2009
Tennessee Technological University,University Of Memphis,Undirected,1,2009
Tennessee Technological University,University Of Memphis,Undirected,1,2009
Tennessee State University,University Of Memphis,Undirected,1,2009
East Tennessee State University,University Of Memphis,Undirected,1,2009
Middle Tennessee State University,University Of Memphis,Undirected,1,2009
Tennessee Technological University,University Of Memphis,Undirected,1,2009
Tennessee State University,University Of Memphis,Undirected,1,2009
East Tennessee State University,University Of Memphis,Undirected,1,2009
Middle Tennessee State University,University Of Memphis,Undirected,1,2009
Tennessee Technological University,University Of Memphis,Undirected,1,2009
Tennessee State University,University Of Memphis,Undirected,1,2009
East Tennessee State University,University Of Memphis,Undirected,1,2009
Middle Tennessee State University,University Of Memphis,Undirected,1,2009
Tennessee Technological University,University Of Memphis,Undirected,1,2009
Tennessee State University,University Of Memphis,Undirected,1,2009
East Tennessee State University,University Of Memphis,Undirected,1,2009
Middle Tennessee State University,University Of Memphis,Undirected,1,2009
Tennessee Technological University,University Of Memphis,Undirected,1,2009
Tennessee State University,University Of Memphis,Undirected,1,2009
East Tennessee State University,University Of Memphis,Undirected,1,2009
Middle Tennessee State University,University Of Memphis,Undirected,1,2009
Tufts University,University Of New Mexico,Undirected,1,2009
Michigan State University,University Of Notre Dame,Undirected,1,2009
Creighton University,University Of Notre Dame,Undirected,1,2009
New Jersey Institute Of Technology,University Of Notre Dame,Undirected,1,2009
Oklahoma State University,University Of Oklahoma,Undirected,1,2009
Oklahoma State University,University Of Oklahoma,Undirected,1,2009
Oklahoma State University,University Of Oklahoma,Undirected,1,2009
Oklahoma State University,University Of Oklahoma,Undirected,1,2009
Oklahoma State University,University Of Oklahoma,Undirected,1,2009
Oklahoma State University,University Of Oklahoma,Undirected,1,2009
Pennsylvania State University,University Of Pennsylvania,Undirected,1,2009
University Of Pittsburgh,University Of Pennsylvania,Undirected,1,2009
Temple University,University Of Pennsylvania,Undirected,1,2009
Rockefeller University,University Of Pennsylvania,Undirected,1,2009
Carnegie Mellon University,University Of Pittsburgh,Undirected,1,2009
Pennsylvania State University,University Of Pittsburgh,Undirected,1,2009
University Of Pennsylvania,University Of Pittsburgh,Undirected,1,2009
Temple University,University Of Pittsburgh,Undirected,1,2009
Pennsylvania State University,University Of Pittsburgh,Undirected,1,2009
Cornell University,University Of Pittsburgh,Undirected,1,2009
Hofstra University,University Of Pittsburgh,Undirected,1,2009
Carnegie Mellon University,University Of Pittsburgh,Undirected,1,2009
Carnegie Mellon University,University Of Pittsburgh,Undirected,1,2009
Wake Forest University,University Of San Diego,Undirected,1,2009
South Dakota State University,University Of South Dakota,Undirected,1,2009
South Dakota State University,University Of South Dakota,Undirected,1,2009
South Dakota State University,University Of South Dakota,Undirected,1,2009
South Dakota State University,University Of South Dakota,Undirected,1,2009
South Dakota State University,University Of South Dakota,Undirected,1,2009
South Dakota State University,University Of South Dakota,Undirected,1,2009
South Dakota State University,University Of South Dakota,Undirected,1,2009
South Dakota State University,University Of South Dakota,Undirected,1,2009
South Dakota State University,University Of South Dakota,Undirected,1,2009
California Institute Of Technology,University Of Southern California,Undirected,1,2009
Ball State University,University Of Southern California,Undirected,1,2009
Cornell University,University Of Southern California,Undirected,1,2009
Loyola Marymount University,University Of Southern California,Undirected,1,2009
Loyola Marymount University,University Of Southern California,Undirected,1,2009
Marquette University,University Of St Thomas Minnesota,Undirected,1,2009
Vanderbilt University,University Of St Thomas Minnesota,Undirected,1,2009
University Of Notre Dame,University Of St Thomas Minnesota,Undirected,1,2009
Georgetown University,University Of St Thomas Minnesota,Undirected,1,2009
Catholic University Of America,University Of St Thomas Minnesota,Undirected,1,2009
Seton Hall University,University Of St Thomas Minnesota,Undirected,1,2009
Cornell University,University Of Tulsa,Undirected,1,2009
Utah State University,University Of Utah,Undirected,1,2009
Utah State University,University Of Utah,Undirected,1,2009
Utah State University,University Of Utah,Undirected,1,2009
Utah State University,University Of Utah,Undirected,1,2009
Utah State University,University Of Utah,Undirected,1,2009
Utah State University,University Of Utah,Undirected,1,2009
Utah State University,University Of Utah,Undirected,1,2009
Utah State University,University Of Utah,Undirected,1,2009
Utah State University,University Of Utah,Undirected,1,2009
Utah State University,University Of Utah,Undirected,1,2009
Utah State University,University Of Utah,Undirected,1,2009
Utah State University,University Of Utah,Undirected,1,2009
Princeton University,University Of Virginia,Undirected,1,2009
Virginia Polytechnic Institute And State University,University Of Virginia,Undirected,1,2009
Princeton University,University Of Virginia,Undirected,1,2009
Virginia Polytechnic Institute And State University,University Of Virginia,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of Utah,Utah State University,Undirected,1,2009
University Of St Thomas Minnesota,Vanderbilt University,Undirected,1,2009
University Of Notre Dame,Vanderbilt University,Undirected,1,2009
New York University,Vanderbilt University,Undirected,1,2009
New York University,Virginia Commonwealth University,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
Virginia Polytechnic Institute And State University,Virginia Tech,Undirected,1,2009
University Of North Carolina At Charlotte,Wake Forest University,Undirected,1,2009
George Washington University,Washington State University,Undirected,1,2009
Massachusetts Institute Of Technology,West Virginia University,Undirected,1,2009
Marshall University,West Virginia University,Undirected,1,2009
Kansas State University,Wichita State University,Undirected,1,2009
University Of Kansas,Wichita State University,Undirected,1,2009
Kansas State University,Wichita State University,Undirected,1,2009
University Of Kansas,Wichita State University,Undirected,1,2009
Kansas State University,Wichita State University,Undirected,1,2009
University Of Kansas,Wichita State University,Undirected,1,2009
Kansas State University,Wichita State University,Undirected,1,2009
University Of Kansas,Wichita State University,Undirected,1,2009
Kansas State University,Wichita State University,Undirected,1,2009
University Of Kansas,Wichita State University,Undirected,1,2009
Kansas State University,Wichita State University,Undirected,1,2009
University Of Kansas,Wichita State University,Undirected,1,2009
Kansas State University,Wichita State University,Undirected,1,2009
University Of Kansas,Wichita State University,Undirected,1,2009
Kansas State University,Wichita State University,Undirected,1,2009
University Of Kansas,Wichita State University,Undirected,1,2009
Kansas State University,Wichita State University,Undirected,1,2009
University Of Kansas,Wichita State University,Undirected,1,2009
Kansas State University,Wichita State University,Undirected,1,2009
University Of Kansas,Wichita State University,Undirected,1,2009
University Of Pennsylvania,Widener University,Undirected,1,2009
Massachusetts Institute Of Technology,Yale University,Undirected,1,2009
University Of Connecticut,Yale University,Undirected,1,2009
Stanford University,Yale University,Undirected,1,2009
Columbia University,Yeshiva University,Undirected,1,2009
Cornell University,Yeshiva University,Undirected,1,2009
Hofstra University,Yeshiva University,Undirected,1,2009
