Year,Name,Position,Institution,SubInstitution,Education,AffiliationId,carnegie_id,level_0,index,FixedPosition,PrimarySample,StateSystem
2011,Sol J. Barer,Trustee,Rutgers State University Of New Jersey,,Brooklyn 1968 BS; Rutgers 1974 PhD,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,Iris Martinez-Campbell,Trustee,Rutgers State University Of New Jersey,,"Rutgers 1975 BA, 1981 MSW",102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,Catherine A. Cahill,Assistant Secretary,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Other Board Member,True,New Jersey University System
2011,Dennis Michael Fenton,Trustee,Rutgers State University Of New Jersey,,Manhattan Col 1973; Rutgers 1977 PhD,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,Mary J. Chyb,Trustee,Rutgers State University Of New Jersey,,Rutgers 1971 BA. 1983 MBA,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,John R. Futey,Trustee,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,Lora L. Fong,Trustee,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,Jennifer Lewis-Hall,Trustee,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,Ralph Izzo,Trustee,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,Frank Brown Hundley,Trustee,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,Christine Lomiguen,Trustee,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,"Rev. M. William Howard, Jr",Trustee,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,Mark P. Hershhorn,Trustee,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,John D. Hugelmeyer,Trustee,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,John A. Hendricks,Trustee,Rutgers State University Of New Jersey,,Rutgers 1962 AB; Wharton 1966 MBA,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,M. Wilma Harris,Trustee,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,"Joyce Wilson Harley, Esq",Trustee,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,Evangeline Gomez,Trustee,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,"Albert R. Gamper, Jr",Trustee,Rutgers State University Of New Jersey,,Rutgers (Newark) 1966 BS,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,Robert A. Hering,Trustee,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,Gordon Macinnes,Trustee,Rutgers State University Of New Jersey,,,102322142.0,186380.0,,,Trustee,True,New Jersey University System
2011,Richard Mandelbaum,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Edward Quinn,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Rosalie M. Mirenda,Regent,Seton Hall University,,Villanova BSN; Pennsylvania 1979 MSN; Widener DNSc,12524447.0,186584.0,,,Regent,True,
2011,Patrick M. Murray,Chairman,Seton Hall University,,,12524447.0,186584.0,,,Board President,True,
2011,The Most Reverend John J. Myers,President,Seton Hall University,,,12524447.0,186584.0,,,Board President,True,
2011,Donna O'Brien,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Patrick P. Randazzo,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Bruce A. Tomason,Secretary,Seton Hall University,,,12524447.0,186584.0,,,Other Board Member,True,
2011,John J. Schimpf,Vice Chairman,Seton Hall University,,,12524447.0,186584.0,,,Board Vice President,True,
2011,The Most Reverend Aurthur J. Serratelli,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Thomas Sharkey,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,The Most Reverend William Skurla,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,The Most Reverend John M. Smith,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,A. Zachary Yamba,Regent Emeritus,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Kent Manahan,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Rachel M. Sanford,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,"Phillip N. ""Phil"" Maisano",Regent,Seton Hall University,,Belmont Abbey 1969 BA; Iona 1976 MBA,12524447.0,186584.0,,,Regent,True,
2011,James OBrien,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Richard F. Liebler,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Michael J. Lucciola,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Robert E. Baldini,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Eida Berrio,Regent,Seton Hall University,,"Education: Montclair State Col BA; Seton Hall MA, EdD",12524447.0,186584.0,,,Regent,True,
2011,The Most Reverend Paul G. Bootkoski,Regent,Seton Hall University,,Education: Seton Hall BA: Immaculate Conception Sem MDiv; Manhattan Col MA,12524447.0,186584.0,,,Regent,True,
2011,Gerald P. Buccino,Regent,Seton Hall University,,"Education: Seton Hall BS; California Coast MBA, PhD",12524447.0,186584.0,,,Regent,True,
2011,Monsignor James M. Cafone,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Patricia Cahill,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Henry D'Alessandro,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,A. Gabriel Esteban,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,William B. Aimetti,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Adrian Foley,Regent Emeritus,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,The Most Reverend Joseph Anthony Galante,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Mark E. Ganton,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,"Antoine M. Garibaldi, Ph.D",Regent,Seton Hall University,,Education: Howard U 1973; Minnesota 1976 PhD,12524447.0,186584.0,,,Regent,True,
2011,David B. Gerstein,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,"John C. Kelly, CPA",Regent Emeritus,Seton Hall University,,"Seton Hall BSBA, MBA",12524447.0,186584.0,,,Regent,True,
2011,Joseph P. La Sala,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,William J. Eyres,Regent Emeritus,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Dr. Francis M. Lazarus,Regent,Seton Hall University,,,12524447.0,186584.0,,,Regent,True,
2011,Alex Vansaghi,Student Trustee,Southern Illinois University System,,,2801502357.0,149222.0,,,Trustee,True,
2011,Roger B. Tedrick,Chairman,Southern Illinois University System,,Southern Illinois 1970 BS,2801502357.0,149222.0,,,Board President,True,
2011,Marquita Wiley,Trustee,Southern Illinois University System,,Marygrove BS; Washington U (MO) MBA,2801502357.0,149222.0,,,Trustee,True,
2011,Keith Sanders,Trustee,Southern Illinois University System,,"Southern Illinois BS, MS; Pittsburgh PhD",2801502357.0,149222.0,,,Trustee,True,
2011,Ed Hightower,Vice Chairman,Southern Illinois University System,,"Southern IL Edwardsville BS, MS; Saint Louis U",2801502357.0,149222.0,,,Board Vice President,True,
2011,Jeffry Harrison,Student Trustee,Southern Illinois University System,,,2801502357.0,149222.0,,,Trustee,True,
2011,"Frank William ""Bill"" Bonan II",Trustee,Southern Illinois University System,,Southern Illinois,2801502357.0,149222.0,,,Trustee,True,
2011,John D. Simmons,Secretary,Southern Illinois University System,,Southern IL Edwardsville BS; Southern Methodist 1994 JD,2801502357.0,149222.0,,,Other Board Member,True,
2011,Thomas E. McInerney,Chairman,St Johns University,,St John's U (NY) 1963 BA,142823887.0,195809.0,,,Board President,True,
2011,Arthur J. Mirante II,Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,"David M. O'Connell, CM",Trustee,St Johns University,,"Niagara 1978; Catholic U 1987, 1990",142823887.0,195809.0,,,Trustee,True,
2011,Joseph O'Connor,Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,Joseph H. Schwartz,Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,Linda S. Sanford,Secretary,St Johns University,,St John's U (NY): Rensselaer Poly 1975 MS,142823887.0,195809.0,,,Other Board Member,True,
2011,"James J. Schiro, CPA",Trustee,St Johns University,,St John's U (NY) 1967 BS,142823887.0,195809.0,,,Trustee,True,
2011,Brian T. Shea,Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,James P. Stuckey,Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,Mary P. Tobin,Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,Joseph M. Mattone,Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,"Rev. Hugh O'Donnell, CM",Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,Teresa Mason,Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,"Rev. Donald J. Harrington, CM",Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,Denis P. Kelleher,Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,"Rev. Gerard H. Luttenberger, CM",Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,"Rev. Elmer Bauer III, CM",Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,"The Very Reverend Michael J. Carroll, CM",Vice Chairman,St Johns University,,"Niagara BA; Loyola U (Chicago) MA; Sem Immac Conception MDiv, ThM",142823887.0,195809.0,,,Board Vice President,True,
2011,Patricia A. Castel,Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,William Collins,Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,Peter P. D'Angelo,Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,James J. Gaffney,Trustee,St Johns University,,St John's U (NY) BBA; NYU 1967 MBA,142823887.0,195809.0,,,Trustee,True,
2011,"Sister Margaret Mary Fitzpatrick, SC",Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,Monsignor Otto L. Garcia,Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,"Rev. John W. Gouldrick, CM",Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,Suzanne M. Halpin,Trustee,St Johns University,,,142823887.0,195809.0,,,Trustee,True,
2011,Theodore T. Jones,Trustee,St Johns University,,Hampton 1965 BA; St John's U (NY) 1972 JD,142823887.0,195809.0,,,Trustee,True,
2011,Paul J. Evanson,Trustee,St Johns University,,St John's U (NY) BBA; Columbia 1966 JD; NYU LLM,142823887.0,195809.0,,,Trustee,True,
2011,"Sister Carol Keehan, DC",Trustee,St Johns University,,St Joseph Col BSN; South Carolina MBA,142823887.0,195809.0,,,Trustee,True,
2011,Richard A. Sapp,Trustee,Stanford University,,Stanford 1978 BS; Wharton 1981 MBA,97018004.0,243744.0,,,Trustee,True,
2011,Ambassador Susan Rasinski McCaw,Trustee,Stanford University,,Stanford 1984 AB; Harvard 1988 MBA,97018004.0,243744.0,,,Trustee,True,
2011,Wendy Munger,Trustee,Stanford University,,Stanford 1972 BA; UCLA 1977 JD,97018004.0,243744.0,,,Trustee,True,
2011,Paul A. Ormond,Trustee,Stanford University,,"Stanford 1971 BA, 1973 MBA",97018004.0,243744.0,,,Trustee,True,
2011,Miriam Rivera,Trustee,Stanford University,,"Stanford 1986 AB, 1989 AM, 1995 MBA, 1995 JD",97018004.0,243744.0,,,Trustee,True,
2011,"Kavitark ""Ram"" Shriram",Trustee,Stanford University,,Madras (India) BS,97018004.0,243744.0,,,Trustee,True,
2011,Hamid R. Moghadam,Trustee,Stanford University,,"MIT SB, SM; Stanford 1980 MBA",97018004.0,243744.0,,,Trustee,True,
2011,Isaac Stein,Trustee,Stanford University,,,97018004.0,243744.0,,,Trustee,True,
2011,Thomas F. Steyer,Trustee,Stanford University,,Yale 1979 BA; Stanford 1983 MBA,97018004.0,243744.0,,,Trustee,True,
2011,Vaughn C. Williams,Trustee,Stanford University,,Harvard 1966 BA: Stanford 1969 JD,97018004.0,243744.0,,,Trustee,True,
2011,Jerry Yang,Trustee,Stanford University,,"Stanford BSEE, MSEE",97018004.0,243744.0,,,Trustee,True,
2011,Deborah A. Zoullas,Trustee,Stanford University,,Smith BA; Stanford MBA,97018004.0,243744.0,,,Trustee,True,
2011,Goodwin Lionen,Trustee,Stanford University,,,97018004.0,243744.0,,,Trustee,True,
2011,Ambassador Ronald P. Spogli,Trustee,Stanford University,,Stanford 1970 AB; Harvard 1975 MBA,97018004.0,243744.0,,,Trustee,True,
2011,Frank D. Lee,Trustee,Stanford University,,,97018004.0,243744.0,,,Trustee,True,
2011,Christine U. Hazy,Trustee,Stanford University,,,97018004.0,243744.0,,,Trustee,True,
2011,Leslie P. Hume,Chairman,Stanford University,,,97018004.0,243744.0,,,Board President,True,
2011,Robert Muse Bass,Trustee,Stanford University,,,97018004.0,243744.0,,,Trustee,True,
2011,William R. Brody,Trustee,Stanford University,,,97018004.0,243744.0,,,Trustee,True,
2011,Mariann Byerwalter,Trustee,Stanford University,,,97018004.0,243744.0,,,Trustee,True,
2011,Ann Huntress Lamont,Trustee,Stanford University,,Stanford 1989 AB,97018004.0,243744.0,,,Trustee,True,
2011,James G. Coulter,Trustee,Stanford University,,Dartmouth 1982 BA: Stanford 1986 MBA,97018004.0,243744.0,,,Trustee,True,
2011,Lauren B. Dachs,Trustee,Stanford University,,Stanford 1971 AB,97018004.0,243744.0,,,Trustee,True,
2011,Steven A. Denning,Trustee,Stanford University,,Georgia Tech 1970 BS; Naval Postgrad 1971 MS; Stanford 1978 MBA,97018004.0,243744.0,,,Trustee,True,
2011,"James E. Canales, Jr",Trustee,Stanford University,,"Stanford 1988 AB, 1989 AM",97018004.0,243744.0,,,Trustee,True,
2011,Armando Garza-Sada,Trustee,Stanford University,,MIT; Stanford MBA,97018004.0,243744.0,,,Trustee,True,
2011,John A. Gunn,Trustee,Stanford University,,"Stanford 1966 BA, 1972 MBA",97018004.0,243744.0,,,Trustee,True,
2011,John L. Hennessy,Trustee,Stanford University,,,97018004.0,243744.0,,,Trustee,True,
2011,Pete Higgins,Trustee,Stanford University,,,97018004.0,243744.0,,,Trustee,True,
2011,Bruce W. Dunlevie,Trustee,Stanford University,,Rice 1979 BA; Stanford 1984 MBA,97018004.0,243744.0,,,Trustee,True,
2011,"John L. Murad, Jr.",Member,State University Of New York System,,Hamilton 1980 BA; Georgetown 1983 JD,1327163397.0,,,,Member,True,State University of New York System
2011,Gerri Warren-Merrick,Member,State University Of New York System,,,1327163397.0,,,,Member,True,State University of New York System
2011,Harvey F. Wachsman,Member,State University Of New York System,,,1327163397.0,,,,Member,True,State University of New York System
2011,Carl Spielvogel,Member,State University Of New York System,,,1327163397.0,,,,Member,True,State University of New York System
2011,Linda S. Sanford,Member,State University Of New York System,,,1327163397.0,,,,Member,True,State University of New York System
2011,Kenneth P. O'Brien,Faculty Member,State University Of New York System,,,1327163397.0,,,,Member,True,State University of New York System
2011,Cary F. Staller,Member,State University Of New York System,,,1327163397.0,,,,Member,True,State University of New York System
2011,Pedro Noguera,Member,State University Of New York System,,"Brown U 1981 BA, 1982 MA; UC Berkeley 1989 PhD",1327163397.0,,,,Member,True,State University of New York System
2011,H. Carl McCall,Member,State University Of New York System,,Dartmouth 1958 BA,1327163397.0,,,,Member,True,State University of New York System
2011,Carl T. Hayden,Chairman,State University Of New York System,,Hamilton BA; Cornell 1970 JD,1327163397.0,,,,Board President,True,State University of New York System
2011,Eunice Ashman Lewin,Member,State University Of New York System,,"Marymount Manhattan 1976 BA; SUNY (Buffalo) 1978, 1989",1327163397.0,,,,Member,True,State University of New York System
2011,Stephen J. Hunt,Member,State University Of New York System,,,1327163397.0,,,,Member,True,State University of New York System
2011,Julie M. Gondar,Student Member,State University Of New York System,,,1327163397.0,,,,Member,True,State University of New York System
2011,Ronald G. Ehrenberg,Member,State University Of New York System,,"SUNY (Binghamton) 1966 BA; Northwestern 1970 MA, 1970 PhD",1327163397.0,,,,Member,True,State University of New York System
2011,Joseph W. Belluck,Member,State University Of New York System,,SUNY (Binghamton) 1989 BS; SUNY (Buffalo) 1994,1327163397.0,,,,Member,True,State University of New York System
2011,Aminy I. Audi,Member,State University Of New York System,,,1327163397.0,,,,Member,True,State University of New York System
2011,Marshall A. Lichtman,Member,State University Of New York System,,Cornell BA; SUNY (Buffalo) MD,1327163397.0,,,,Member,True,State University of New York System
2011,"Doris L. ""Dottie"" Payson",Trustee,Syracuse University,,Syracuse 1957,70983195.0,196413.0,,,Trustee,True,
2011,Eric A. Rothfeld,Trustee,Syracuse University,,,70983195.0,196413.0,,,Trustee,True,
2011,Judith G. Seinfeld,Vice Chairman,Syracuse University,,Syracuse 1956; Columbia,70983195.0,196413.0,,,Board Vice President,True,
2011,Judith G. Seinfeld,Executive Committee Member,Syracuse University,,Syracuse 1956; Columbia,70983195.0,196413.0,,,Other Board Member,True,
2011,"Robert P. ""Rob"" Taishoff",Trustee,Syracuse University,,Syracuse 1986,70983195.0,196413.0,,,Trustee,True,
2011,Harvey Teres,Faculty Representative,Syracuse University,,Cornell; Chicago 1985 PhD,70983195.0,196413.0,,,Other Board Member,True,
2011,Richard L. Thompson,Vice Chairman,Syracuse University,,SUNY (Albany) 1966 AB; Syracuse 1967 MA; Catholic U 1975 JD,70983195.0,196413.0,,,Board Vice President,True,
2011,Richard L. Thompson,Executive Committee Member,Syracuse University,,SUNY (Albany) 1966 AB; Syracuse 1967 MA; Catholic U 1975 JD,70983195.0,196413.0,,,Other Board Member,True,
2011,Michael G. Thonis,Trustee,Syracuse University,,Syracuse 1972 BS; MIT MS; Harvard 1976 MBA,70983195.0,196413.0,,,Trustee,True,
2011,Diane Weathers,Trustee,Syracuse University,,Syracuse 1971,70983195.0,196413.0,,,Trustee,True,
2011,Evan Weissman,Graduate Student Representative,Syracuse University,,,70983195.0,196413.0,,,Other Board Member,True,
2011,"Thomas C. Wilmot, Sr",Executive Committee Member,Syracuse University,,Syracuse 1970,70983195.0,196413.0,,,Other Board Member,True,
2011,Abdallah H. Yabroudi,Trustee,Syracuse University,,Syracuse 1978,70983195.0,196413.0,,,Trustee,True,
2011,"Samuel J. ""Sam"" Zamarripa",Trustee,Syracuse University,,Syracuse 1978,70983195.0,196413.0,,,Trustee,True,
2011,Robert R. Light,Trustee,Syracuse University,,Syracuse 1978,70983195.0,196413.0,,,Trustee,True,
2011,"H. John Riley, Jr",Executive Committee Member,Syracuse University,,Syracuse 1961 BS,70983195.0,196413.0,,,Other Board Member,True,
2011,Arthur Liu,Trustee,Syracuse University,,Syracuse 1966,70983195.0,196413.0,,,Trustee,True,
2011,Donald T. MacNaughton,Trustee,Syracuse University,,Syracuse 1968,70983195.0,196413.0,,,Trustee,True,
2011,Deryck Palmer,Executive Committee Member,Syracuse University,,Syracuse 1978 BA; Michigan 1982 JD,70983195.0,196413.0,,,Other Board Member,True,
2011,Deryck Palmer,Vice Chairman,Syracuse University,,Syracuse 1978 BA; Michigan 1982 JD,70983195.0,196413.0,,,Board Vice President,True,
2011,Louise B. Palitz,Trustee,Syracuse University,,Syracuse 1944,70983195.0,196413.0,,,Trustee,True,
2011,Joan A. Nicholson,Trustee,Syracuse University,,"Syracuse 1971, 1989, 1999",70983195.0,196413.0,,,Trustee,True,
2011,Alexander G. Nason,Trustee,Syracuse University,,Syracuse 1981,70983195.0,196413.0,,,Trustee,True,
2011,Judith C. Mower,Trustee,Syracuse University,,"Syracuse 1966, 1973, 1980, 1984",70983195.0,196413.0,,,Trustee,True,
2011,L. Ross Love,Trustee,Syracuse University,,Syracuse 1968,70983195.0,196413.0,,,Trustee,True,
2011,"James A. ""Art"" Monk",Executive Committee Member,Syracuse University,,Syracuse 1980,70983195.0,196413.0,,,Other Board Member,True,
2011,Jack W. Milton,Trustee,Syracuse University,,Syracuse 1951,70983195.0,196413.0,,,Trustee,True,
2011,James R. Miller,Trustee,Syracuse University,,Syracuse 1963,70983195.0,196413.0,,,Trustee,True,
2011,Daniel N. Mezzalingua,Trustee,Syracuse University,,Syracuse 1960,70983195.0,196413.0,,,Trustee,True,
2011,Donovan J. McNabb,Trustee,Syracuse University,,Syracuse 1998,70983195.0,196413.0,,,Trustee,True,
2011,Theodore A. McKee,Trustee,Syracuse University,,SUNY (Cortland) 1969 BA; Syracuse 1975 JD,70983195.0,196413.0,,,Trustee,True,
2011,Arielle Tepper Madover,Trustee,Syracuse University,,"Dalton (New York, NY) 1990; Syracuse 1994",70983195.0,196413.0,,,Trustee,True,
2011,Robert J. Miron,Trustee,Syracuse University,,Syracuse 1959,70983195.0,196413.0,,,Trustee,True,
2011,"Howard G. ""Howie"" Phanstiel",Executive Committee Member,Syracuse University,,,70983195.0,196413.0,,,Other Board Member,True,
2011,Daryl R. Forsythe,Trustee,Syracuse University,,,70983195.0,196413.0,,,Trustee,True,
2011,Steve Kroftnson,Trustee,Syracuse University,,Syracuse 1967 BS; Columbia 1975 MS,70983195.0,196413.0,,,Trustee,True,
2011,Winston C. Fisher,Trustee,Syracuse University,,,70983195.0,196413.0,,,Trustee,True,
2011,Daniel A. D'Aniello,Trustee,Syracuse University,,Syracuse 1968; Harvard 1970 MBA,70983195.0,196413.0,,,Trustee,True,
2011,John A. Couri,Chairman Emeritus,Syracuse University,,Syracuse 1963 BA,70983195.0,196413.0,,,Board President,True,
2011,Angel Collado-Schwarz,Trustee,Syracuse University,,Syracuse 1974,70983195.0,196413.0,,,Trustee,True,
2011,John H. Chapple,Ex Officio Executive Committee Member,Syracuse University,,Syracuse 1975 BA; Harvard 1992 MP,70983195.0,196413.0,,,"Other Board Member, Ex Officio",True,
2011,John H. Chapple,Chairman,Syracuse University,,Syracuse 1975 BA; Harvard 1992 MP,70983195.0,196413.0,,,Board President,True,
2011,Nancy Ellen Cantor,Ex Officio Executive Committee Member,Syracuse University,,Syracuse 1975 BA; Harvard 1992 MP,70983195.0,196413.0,,,"Other Board Member, Ex Officio",True,
2011,"Robert E. Dineen, Jr.",Executive Committee Member,Syracuse University,,Brown U 1963 BA; Syracuse 1966 LLB,70983195.0,196413.0,,,Other Board Member,True,
2011,John E. Breyer,Trustee,Syracuse University,,Illinois BS,70983195.0,196413.0,,,Trustee,True,
2011,Lee N. Blatt,Trustee,Syracuse University,,Syracuse 1951,70983195.0,196413.0,,,Trustee,True,
2011,Michael M. Bill,Trustee,Syracuse University,,Syracuse 1958,70983195.0,196413.0,,,Trustee,True,
2011,Lawrence D. Bashe,Trustee,Syracuse University,,"Syracuse 1966, 1968",70983195.0,196413.0,,,Trustee,True,
2011,"Steven W. ""Steve"" Barnes, CPA",Executive Committee Member,Syracuse University,,Syracuse 1982 BS,70983195.0,196413.0,,,Other Board Member,True,
2011,Martin N. Bandier,Trustee,Syracuse University,,Syracuse 1962,70983195.0,196413.0,,,Trustee,True,
2011,James D. Kuhn,Executive Committee Member,Syracuse University,,"Syracuse 1970 BBA, 1972 MBA",70983195.0,196413.0,,,Other Board Member,True,
2011,Steven W. Ballentine,Trustee,Syracuse University,,Syracuse 1983,70983195.0,196413.0,,,Trustee,True,
2011,James V. Breuer,Trustee,Syracuse University,,Syracuse 1972,70983195.0,196413.0,,,Trustee,True,
2011,Michael A. Dritz,Executive Committee Member,Syracuse University,,,70983195.0,196413.0,,,Other Board Member,True,
2011,John A. Couri,Ex Officio Executive Committee Member,Syracuse University,,Syracuse 1963 BA,70983195.0,196413.0,,,"Other Board Member, Ex Officio",True,
2011,Joanne F. Alper,Executive Committee Member,Syracuse University,,Syracuse 1972; George Washington 1975 JD,70983195.0,196413.0,,,Other Board Member,True,
2011,Bernard R. Kossar,Trustee,Syracuse University,,"Syracuse 1953, 1955 JD",70983195.0,196413.0,,,Trustee,True,
2011,Bonnie Kong,Undergraduate Student Representative,Syracuse University,,,70983195.0,196413.0,,,Other Board Member,True,
2011,Helene Kahn,Undergraduate Student Representative,Syracuse University,,,70983195.0,196413.0,,,Other Board Member,True,
2011,Sharon H. Jacquet,Executive Committee Member,Syracuse University,,Syracuse 1972,70983195.0,196413.0,,,Other Board Member,True,
2011,David B. Falk,Trustee,Syracuse University,,Syracuse 1972 BA; George Washington 1975 JD,70983195.0,196413.0,,,Trustee,True,
2011,Jonathon J. Holtz,Trustee,Syracuse University,,Syracuse 1978 BS,70983195.0,196413.0,,,Trustee,True,
2011,Joyce Hergenhan,Trustee,Syracuse University,,Syracuse 1963 BA; Columbia 1978 MS,70983195.0,196413.0,,,Trustee,True,
2011,Joshua H. Heintz,Trustee,Syracuse University,,Colgate BA; Syracuse 1969 JD,70983195.0,196413.0,,,Trustee,True,
2011,Peter A. Horvitz,Executive Committee Member,Syracuse University,,Syracuse 1976,70983195.0,196413.0,,,Other Board Member,True,
2011,Melanie Gray,Executive Committee Member,Syracuse University,,SUNY (Albany) 1978 BA; Syracuse 1981 JD,70983195.0,196413.0,,,Other Board Member,True,
2011,Melanie Gray,Vice Chairman,Syracuse University,,SUNY (Albany) 1978 BA; Syracuse 1981 JD,70983195.0,196413.0,,,Board Vice President,True,
2011,Kenneth E. Goodman,Executive Committee Member,Syracuse University,,Syracuse 1970,70983195.0,196413.0,,,Other Board Member,True,
2011,Lola A. Goldring,Trustee,Syracuse University,,Syracuse 1951,70983195.0,196413.0,,,Trustee,True,
2011,Samuel V. Goekjian,Trustee,Syracuse University,,Syracuse 1952,70983195.0,196413.0,,,Trustee,True,
2011,Alan Gerry,Trustee,Syracuse University,,Syracuse 1952,70983195.0,196413.0,,,Trustee,True,
2011,Stuart Frankel,Trustee,Syracuse University,,Syracuse 1961,70983195.0,196413.0,,,Trustee,True,
2011,Richard L. Haydon,Trustee,Syracuse University,,Syracuse 1966,70983195.0,196413.0,,,Trustee,True,
2011,Ann Weaver Hart,Trustee,Temple University,,,84392919.0,216339.0,,,Trustee,True,
2011,Ulrick P. Joseph,Trustee,Temple University,,,84392919.0,216339.0,,,Trustee,True,
2011,Lewis Katz,Trustee,Temple University,,Temple BA; Dickinson Law 1966,84392919.0,216339.0,,,Trustee,True,
2011,Joseph W. Marshall III,Commonwealth Trustee,Temple University,,,84392919.0,216339.0,,,Trustee,True,
2011,Patrick V. Larkin,Commonwealth Trustee,Temple University,,,84392919.0,216339.0,,,Trustee,True,
2011,Solomon C. Luo,Trustee,Temple University,,,84392919.0,216339.0,,,Trustee,True,
2011,Lon R. Greenberg,Trustee,Temple University,,,84392919.0,216339.0,,,Trustee,True,
2011,Susanna E. Lachs,Trustee,Temple University,,,84392919.0,216339.0,,,Trustee,True,
2011,"Lewis F. Gould, Jr",Commonwealth Trustee,Temple University,,,84392919.0,216339.0,,,Trustee,True,
2011,"Adrian R. King, Jr.",Trustee,Temple University,,Columbia 1989 BA: Temple 1993 JD,84392919.0,216339.0,,,Trustee,True,
2011,Judith A. Felgoise,Trustee,Temple University,,,84392919.0,216339.0,,,Trustee,True,
2011,Joan H. Ballots,Trustee,Temple University,,,84392919.0,216339.0,,,Trustee,True,
